Mean,Median,Std,Years,Month,grid,Date
1.1290322580645165,1.1,3.783930368315208,1902.0,12.0,1902.9166666666667,1902-12
1.132258064516129,0.0,3.9043895892336526,1903.0,1.0,1903.0,1903-01
3.067857142857143,2.7,3.9065996933421734,1903.0,2.0,1903.0833333333333,1903-02
6.293548387096773,6.1,2.731536256867305,1903.0,3.0,1903.1666666666667,1903-03
6.4666666666666694,6.9,2.506451445884143,1903.0,4.0,1903.25,1903-04
13.245161290322576,12.3,3.6237033275989368,1903.0,5.0,1903.3333333333333,1903-05
15.349999999999998,14.45,2.819482711176057,1903.0,6.0,1903.4166666666667,1903-06
18.11290322580645,17.7,2.7316346675551704,1903.0,7.0,1903.5,1903-07
18.12258064516129,18.6,2.8817482746207332,1903.0,8.0,1903.5833333333333,1903-08
15.01,14.850000000000001,3.618186819674871,1903.0,9.0,1903.6666666666667,1903-09
10.754838709677419,8.6,4.223019355048978,1903.0,10.0,1903.75,1903-10
5.23,5.2,2.3377191949596425,1903.0,11.0,1903.8333333333333,1903-11
0.7967741935483873,0.6,2.1030904039797784,1903.0,12.0,1903.9166666666667,1903-12
0.05483870967741925,-1.1,3.3842614861224325,1904.0,1.0,1904.0,1904-01
3.344827586206896,2.7,3.3050379516836057,1904.0,2.0,1904.0833333333333,1904-02
4.861290322580646,5.1,2.5784591547866773,1904.0,3.0,1904.1666666666667,1904-03
11.069999999999999,11.0,2.8045713914349144,1904.0,4.0,1904.25,1904-04
14.677419354838708,15.8,3.9423097863578533,1904.0,5.0,1904.3333333333333,1904-05
17.793333333333337,17.7,2.235903479092085,1904.0,6.0,1904.4166666666667,1904-06
21.825806451612902,22.2,2.2028720256270726,1904.0,7.0,1904.5,1904-07
20.067741935483873,21.2,4.431432206166474,1904.0,8.0,1904.5833333333333,1904-08
13.296666666666669,13.25,2.5987375361142564,1904.0,9.0,1904.6666666666667,1904-09
9.787096774193548,9.8,2.2479237732455655,1904.0,10.0,1904.75,1904-10
3.9533333333333327,4.15,4.099094377133037,1904.0,11.0,1904.8333333333333,1904-11
1.8193548387096776,1.5,2.429323548485423,1904.0,12.0,1904.9166666666667,1904-12
-1.7774193548387098,-0.8,4.005305621083061,1905.0,1.0,1905.0,1905-01
1.367857142857143,1.55,1.64588230789099,1905.0,2.0,1905.0833333333333,1905-02
6.790322580645159,6.6,2.5594732320941453,1905.0,3.0,1905.1666666666667,1905-03
10.149999999999999,10.149999999999999,2.832417025597846,1905.0,4.0,1905.25,1905-04
12.129032258064518,12.0,3.0539803042791105,1905.0,5.0,1905.3333333333333,1905-05
17.826666666666664,17.799999999999997,2.550852911226487,1905.0,6.0,1905.4166666666667,1905-06
21.990322580645156,21.5,2.1836292174130167,1905.0,7.0,1905.5,1905-07
18.629032258064512,18.3,3.2324596979583107,1905.0,8.0,1905.5833333333333,1905-08
15.08333333333333,14.3,2.5861812259262367,1905.0,9.0,1905.6666666666667,1905-09
6.038709677419352,6.9,2.801151836816995,1905.0,10.0,1905.75,1905-10
4.656666666666666,4.55,2.5498726585287828,1905.0,11.0,1905.8333333333333,1905-11
1.235483870967742,0.6,2.4620517713344663,1905.0,12.0,1905.9166666666667,1905-12
1.909677419354839,1.2,4.184204810053293,1906.0,1.0,1906.0,1906-01
0.5071428571428571,0.05,3.283846950399911,1906.0,2.0,1906.0833333333333,1906-02
4.364516129032258,4.8,3.304900239250475,1906.0,3.0,1906.1666666666667,1906-03
8.843333333333334,9.4,2.584794173534951,1906.0,4.0,1906.25,1906-04
13.603225806451611,14.6,4.390404982911997,1906.0,5.0,1906.3333333333333,1906-05
17.246666666666666,16.35,3.5362880727301236,1906.0,6.0,1906.4166666666667,1906-06
19.670967741935485,20.3,2.729980897172127,1906.0,7.0,1906.5,1906-07
19.977419354838712,20.0,2.8658576002562017,1906.0,8.0,1906.5833333333333,1906-08
15.06333333333333,13.25,5.042473622130815,1906.0,9.0,1906.6666666666667,1906-09
11.574193548387097,11.7,2.4347440306167005,1906.0,10.0,1906.75,1906-10
6.1400000000000015,5.95,2.46235099321626,1906.0,11.0,1906.8333333333333,1906-11
-1.203225806451613,-1.3,3.9961217758361456,1906.0,12.0,1906.9166666666667,1906-12
0.20645161290322586,0.6,3.881403138374142,1907.0,1.0,1907.0,1907-01
-1.0499999999999998,-0.39999999999999997,3.4972475950010655,1907.0,2.0,1907.0833333333333,1907-02
3.9935483870967734,4.1,2.4587172107789548,1907.0,3.0,1907.1666666666667,1907-03
7.873333333333332,7.05,2.7738847816030847,1907.0,4.0,1907.25,1907-04
13.43548387096774,14.5,3.697345749507049,1907.0,5.0,1907.3333333333333,1907-05
16.516666666666662,17.1,2.5888465456225105,1907.0,6.0,1907.4166666666667,1907-06
17.58387096774194,18.0,2.886993450424802,1907.0,7.0,1907.5,1907-07
19.225806451612907,19.2,2.7121907187039143,1907.0,8.0,1907.5833333333333,1907-08
15.333333333333332,15.2,2.0306841607989017,1907.0,9.0,1907.6666666666667,1907-09
10.45483870967742,10.2,2.1335164571941507,1907.0,10.0,1907.75,1907-10
6.349999999999998,6.7,2.0843836432897356,1907.0,11.0,1907.8333333333333,1907-11
3.987096774193549,3.6,3.0352091564925,1907.0,12.0,1907.9166666666667,1907-12
-1.6516129032258065,-2.4,3.4271339792643007,1908.0,1.0,1908.0,1908-01
1.8655172413793102,1.9,3.357430550507014,1908.0,2.0,1908.0833333333333,1908-02
4.635483870967742,5.2,2.8775624391831793,1908.0,3.0,1908.1666666666667,1908-03
7.4433333333333325,7.5,3.1973785958277556,1908.0,4.0,1908.25,1908-04
15.222580645161292,14.6,3.937910586205105,1908.0,5.0,1908.3333333333333,1908-05
18.483333333333334,20.1,3.201301818531538,1908.0,6.0,1908.4166666666667,1908-06
18.82258064516129,18.8,2.414913342464467,1908.0,7.0,1908.5,1908-07
17.448387096774198,17.6,2.4866136233496263,1908.0,8.0,1908.5833333333333,1908-08
14.316666666666666,14.6,2.5164401968590107,1908.0,9.0,1908.6666666666667,1908-09
9.645161290322578,11.3,4.332885005757512,1908.0,10.0,1908.75,1908-10
3.643333333333334,3.6,2.4159931681413647,1908.0,11.0,1908.8333333333333,1908-11
1.2225806451612908,1.5,2.7648640325121905,1908.0,12.0,1908.9166666666667,1908-12
-1.2000000000000002,-2.0,3.873241536491108,1909.0,1.0,1909.0,1909-01
-0.8178571428571428,-0.30000000000000004,2.9435495795016138,1909.0,2.0,1909.0833333333333,1909-02
2.767741935483871,1.7,3.6902924090803606,1909.0,3.0,1909.1666666666667,1909-03
10.293333333333333,10.95,3.6549384006633656,1909.0,4.0,1909.25,1909-04
13.33225806451613,13.9,3.9132584118416545,1909.0,5.0,1909.3333333333333,1909-05
15.173333333333336,14.7,2.810931043859549,1909.0,6.0,1909.4166666666667,1909-06
17.0741935483871,17.5,3.48558629615693,1909.0,7.0,1909.5,1909-07
17.909677419354832,18.3,2.5799683252202503,1909.0,8.0,1909.5833333333333,1909-08
13.79,13.649999999999999,1.392925475145869,1909.0,9.0,1909.6666666666667,1909-09
11.01612903225806,10.6,2.9050641730368647,1909.0,10.0,1909.75,1909-10
3.7566666666666664,3.2,2.9323032412850103,1909.0,11.0,1909.8333333333333,1909-11
4.248387096774194,5.3,3.9287717306847894,1909.0,12.0,1909.9166666666667,1909-12
2.141935483870968,1.7,2.9971958220474892,1910.0,1.0,1910.0,1910-01
3.467857142857143,2.55,3.6217505048769874,1910.0,2.0,1910.0833333333333,1910-02
5.112903225806451,5.8,2.286590173961201,1910.0,3.0,1910.1666666666667,1910-03
8.350000000000001,8.2,2.8724313862937643,1910.0,4.0,1910.25,1910-04
12.058064516129033,13.8,4.364002306258816,1910.0,5.0,1910.3333333333333,1910-05
17.236666666666668,17.3,1.9677544235153857,1910.0,6.0,1910.4166666666667,1910-06
17.038709677419355,17.0,3.185349527587707,1910.0,7.0,1910.5,1910-07
17.5741935483871,16.9,2.8499085063600993,1910.0,8.0,1910.5833333333333,1910-08
13.240000000000002,13.55,1.8130941356773467,1910.0,9.0,1910.6666666666667,1910-09
10.680645161290323,10.7,2.2955637440998684,1910.0,10.0,1910.75,1910-10
4.673333333333332,3.75,3.6338384126423953,1910.0,11.0,1910.8333333333333,1910-11
3.8870967741935485,4.6,2.902727675306322,1910.0,12.0,1910.9166666666667,1910-12
-1.6612903225806448,-1.8,1.564752891961931,1911.0,1.0,1911.0,1911-01
2.482142857142857,1.8,3.8168295522184152,1911.0,2.0,1911.0833333333333,1911-02
5.348387096774193,5.0,2.9754406920367207,1911.0,3.0,1911.1666666666667,1911-03
8.466666666666667,9.600000000000001,4.431263020180927,1911.0,4.0,1911.25,1911-04
13.835483870967742,13.7,2.673518080120496,1911.0,5.0,1911.3333333333333,1911-05
16.623333333333335,15.8,2.5593214797640425,1911.0,6.0,1911.4166666666667,1911-06
21.954838709677418,22.5,2.572785612221044,1911.0,7.0,1911.5,1911-07
21.55483870967742,22.2,2.017727882161421,1911.0,8.0,1911.5833333333333,1911-08
16.963333333333335,17.6,4.5119369136373875,1911.0,9.0,1911.6666666666667,1911-09
10.05483870967742,10.4,2.6088105475711107,1911.0,10.0,1911.75,1911-10
7.123333333333333,6.85,2.4620825686220686,1911.0,11.0,1911.8333333333333,1911-11
3.732258064516129,4.1,2.131570171927132,1911.0,12.0,1911.9166666666667,1911-12
2.396774193548387,2.6,2.831664277531,1912.0,1.0,1912.0,1912-01
4.913793103448276,5.4,4.5035481359487965,1912.0,2.0,1912.0833333333333,1912-02
7.577419354838709,7.2,2.6268751622944646,1912.0,3.0,1912.1666666666667,1912-03
8.603333333333333,8.5,2.8910663029090307,1912.0,4.0,1912.25,1912-04
14.606451612903227,14.3,3.8500160591761143,1912.0,5.0,1912.3333333333333,1912-05
16.843333333333334,17.1,2.7928089102542266,1912.0,6.0,1912.4166666666667,1912-06
18.177419354838708,18.0,2.851398449582164,1912.0,7.0,1912.5,1912-07
15.622580645161287,15.2,1.9552850904526011,1912.0,8.0,1912.5833333333333,1912-08
10.556666666666667,10.649999999999999,2.1947717394995196,1912.0,9.0,1912.6666666666667,1912-09
8.85483870967742,8.4,2.8319414671066703,1912.0,10.0,1912.75,1912-10
2.9499999999999997,2.25,2.3548555852931212,1912.0,11.0,1912.8333333333333,1912-11
1.767741935483871,1.6,3.227319537611586,1912.0,12.0,1912.9166666666667,1912-12
3.2903225806451615,3.6,2.614747258494872,1913.0,1.0,1913.0,1913-01
1.8250000000000006,1.7,2.413331031306453,1913.0,2.0,1913.0833333333333,1913-02
7.109677419354839,7.1,3.013011211253583,1913.0,3.0,1913.1666666666667,1913-03
9.356666666666666,9.25,4.302660230307671,1913.0,4.0,1913.25,1913-04
13.219354838709673,13.2,4.293515991572929,1913.0,5.0,1913.3333333333333,1913-05
16.993333333333336,16.9,2.1295836299102247,1913.0,6.0,1913.4166666666667,1913-06
16.406451612903222,16.2,2.3219152272597388,1913.0,7.0,1913.5,1913-07
17.648387096774194,17.4,2.2989665747522205,1913.0,8.0,1913.5833333333333,1913-08
14.236666666666657,13.6,2.832749770870666,1913.0,9.0,1913.6666666666667,1913-09
10.345161290322581,10.1,1.8788008071954512,1913.0,10.0,1913.75,1913-10
7.776666666666667,7.75,2.877580800667084,1913.0,11.0,1913.8333333333333,1913-11
1.9161290322580646,1.8,3.0785382650638544,1913.0,12.0,1913.9166666666667,1913-12
-2.7161290322580642,-3.5,2.7685250915958304,1914.0,1.0,1914.0,1914-01
2.6607142857142856,4.15,4.408942031969783,1914.0,2.0,1914.0833333333333,1914-02
6.458064516129033,5.8,2.6225654352876675,1914.0,3.0,1914.1666666666667,1914-03
11.063333333333334,11.2,2.365336359157831,1914.0,4.0,1914.25,1914-04
12.183870967741937,11.4,3.6344735312645167,1914.0,5.0,1914.3333333333333,1914-05
16.036666666666665,15.8,3.091978870130476,1914.0,6.0,1914.4166666666667,1914-06
17.40967741935484,17.1,2.8191434678769216,1914.0,7.0,1914.5,1914-07
17.819354838709675,17.6,2.3905953728222475,1914.0,8.0,1914.5833333333333,1914-08
14.549999999999999,14.6,4.134026174783259,1914.0,9.0,1914.6666666666667,1914-09
9.316129032258067,9.9,1.9394323523810684,1914.0,10.0,1914.75,1914-10
4.539999999999998,4.5,3.6831957638011534,1914.0,11.0,1914.8333333333333,1914-11
4.61290322580645,4.2,3.773392985584183,1914.0,12.0,1914.9166666666667,1914-12
1.8967741935483873,2.5,3.8342738444167623,1915.0,1.0,1915.0,1915-01
1.7249999999999999,1.15,2.617551159781615,1915.0,2.0,1915.0833333333333,1915-02
4.638709677419355,4.6,3.1616111314069855,1915.0,3.0,1915.1666666666667,1915-03
8.203333333333331,7.300000000000001,3.2912091199533897,1915.0,4.0,1915.25,1915-04
15.812903225806451,15.8,2.111830475438132,1915.0,5.0,1915.3333333333333,1915-05
18.660000000000007,19.0,2.389286432216199,1915.0,6.0,1915.4166666666667,1915-06
18.5,18.5,2.414263172619478,1915.0,7.0,1915.5,1915-07
17.435483870967747,17.2,2.461916379177919,1915.0,8.0,1915.5833333333333,1915-08
13.243333333333336,13.45,2.140525770625676,1915.0,9.0,1915.6666666666667,1915-09
8.090322580645159,8.1,1.947537734116197,1915.0,10.0,1915.75,1915-10
3.286666666666668,2.35,4.052052126612096,1915.0,11.0,1915.8333333333333,1915-11
6.232258064516128,6.7,5.083396967696188,1915.0,12.0,1915.9166666666667,1915-12
2.925806451612903,2.4,3.303227486558712,1916.0,1.0,1916.0,1916-01
2.765517241379309,2.8,2.7012266872225936,1916.0,2.0,1916.0833333333333,1916-02
5.070967741935483,4.7,3.199186724610605,1916.0,3.0,1916.1666666666667,1916-03
9.143333333333333,9.6,2.7747237617505256,1916.0,4.0,1916.25,1916-04
14.380645161290321,14.6,2.8820616873849993,1916.0,5.0,1916.3333333333333,1916-05
15.053333333333331,15.2,2.627406395633552,1916.0,6.0,1916.4166666666667,1916-06
18.06774193548387,18.2,1.9750758798544417,1916.0,7.0,1916.5,1916-07
18.061290322580643,18.2,2.698601788501451,1916.0,8.0,1916.5833333333333,1916-08
12.85666666666666,13.2,2.027514757518184,1916.0,9.0,1916.6666666666667,1916-09
9.864516129032259,10.1,3.5682440487441234,1916.0,10.0,1916.75,1916-10
5.266666666666667,5.9,3.388554094385201,1916.0,11.0,1916.8333333333333,1916-11
2.5967741935483866,1.5,3.2457648170056665,1916.0,12.0,1916.9166666666667,1916-12
-0.7935483870967742,-0.7,4.023094620137668,1917.0,1.0,1917.0,1917-01
-0.9892857142857148,0.35000000000000003,4.238215844547508,1917.0,2.0,1917.0833333333333,1917-02
3.193548387096774,2.7,2.2098168074708466,1917.0,3.0,1917.1666666666667,1917-03
6.6833333333333345,6.3,2.998859936632625,1917.0,4.0,1917.25,1917-04
16.080645161290324,16.2,2.4271271570643225,1917.0,5.0,1917.3333333333333,1917-05
19.000000000000007,19.1,1.9560692463590659,1917.0,6.0,1917.4166666666667,1917-06
19.00322580645161,19.1,2.698824913546355,1917.0,7.0,1917.5,1917-07
17.164516129032258,17.0,1.698734506840661,1917.0,8.0,1917.5833333333333,1917-08
16.72,16.2,1.9789234272792071,1917.0,9.0,1917.6666666666667,1917-09
8.193548387096774,7.8,4.067836073710524,1917.0,10.0,1917.75,1917-10
4.633333333333334,4.35,1.9834371652527203,1917.0,11.0,1917.8333333333333,1917-11
-2.1225806451612903,-2.2,2.9486391977113056,1917.0,12.0,1917.9166666666667,1917-12
0.9741935483870967,-0.7,4.856951563956928,1918.0,1.0,1918.0,1918-01
1.8642857142857143,2.7,3.4618785615043133,1918.0,2.0,1918.0833333333333,1918-02
4.793548387096774,4.0,2.956905531561779,1918.0,3.0,1918.1666666666667,1918-03
8.583333333333334,9.15,2.751436406470368,1918.0,4.0,1918.25,1918-04
15.129032258064516,15.0,2.5403665809468126,1918.0,5.0,1918.3333333333333,1918-05
15.446666666666667,16.2,2.452687946094965,1918.0,6.0,1918.4166666666667,1918-06
18.770967741935483,18.4,2.687401911188214,1918.0,7.0,1918.5,1918-07
18.66774193548387,18.7,2.877659592652125,1918.0,8.0,1918.5833333333333,1918-08
15.396666666666667,14.600000000000001,3.2203537322659974,1918.0,9.0,1918.6666666666667,1918-09
8.174193548387098,8.3,1.8235437554270504,1918.0,10.0,1918.75,1918-10
5.283333333333332,5.25,3.212806629223367,1918.0,11.0,1918.8333333333333,1918-11
4.3838709677419345,4.4,3.005228418849783,1918.0,12.0,1918.9166666666667,1918-12
1.5516129032258072,1.7,2.811745717253718,1919.0,1.0,1919.0,1919-01
1.9500000000000004,2.85,5.320366180658649,1919.0,2.0,1919.0833333333333,1919-02
5.425806451612905,5.2,2.9610772523903623,1919.0,3.0,1919.1666666666667,1919-03
6.4799999999999995,6.550000000000001,2.9863367018056963,1919.0,4.0,1919.25,1919-04
13.690322580645159,14.4,3.0845156117516708,1919.0,5.0,1919.3333333333333,1919-05
17.60333333333334,18.7,3.620771810781111,1919.0,6.0,1919.4166666666667,1919-06
16.28064516129032,16.2,1.8637631027643529,1919.0,7.0,1919.5,1919-07
20.732258064516127,20.7,3.217492511959605,1919.0,8.0,1919.5833333333333,1919-08
16.76,18.15,3.204264399956343,1919.0,9.0,1919.6666666666667,1919-09
6.964516129032257,6.6,3.6169552929774857,1919.0,10.0,1919.75,1919-10
3.49,2.6500000000000004,3.388861063889286,1919.0,11.0,1919.8333333333333,1919-11
3.332258064516129,2.9,4.293280571371516,1919.0,12.0,1919.9166666666667,1919-12
3.8161290322580657,2.5,3.5887877966609225,1920.0,1.0,1920.0,1920-01
3.4413793103448276,4.0,2.6497327683829486,1920.0,2.0,1920.0833333333333,1920-02
7.025806451612904,7.6,3.795520846290224,1920.0,3.0,1920.1666666666667,1920-03
9.883333333333333,9.9,2.5191793044196147,1920.0,4.0,1920.25,1920-04
16.55806451612903,17.2,3.263410710034149,1920.0,5.0,1920.3333333333333,1920-05
17.303333333333335,16.299999999999997,2.9861153791290893,1920.0,6.0,1920.4166666666667,1920-06
19.1,19.3,3.145049019225826,1920.0,7.0,1920.5,1920-07
17.277419354838706,17.3,2.9403752229286835,1920.0,8.0,1920.5833333333333,1920-08
15.013333333333332,14.55,2.235101375982651,1920.0,9.0,1920.6666666666667,1920-09
10.329032258064514,10.3,3.0824442193803607,1920.0,10.0,1920.75,1920-10
4.679999999999999,4.6,2.897728004179636,1920.0,11.0,1920.8333333333333,1920-11
2.0387096774193547,2.3,4.399445224067449,1920.0,12.0,1920.9166666666667,1920-12
4.074193548387097,4.2,2.187992648058258,1921.0,1.0,1921.0,1921-01
2.0035714285714286,1.7999999999999998,1.2194358570764636,1921.0,2.0,1921.0833333333333,1921-02
6.580645161290324,7.2,2.433984299434257,1921.0,3.0,1921.1666666666667,1921-03
8.450000000000001,9.0,3.1889626461626497,1921.0,4.0,1921.25,1921-04
14.683870967741935,15.6,3.1556401119470245,1921.0,5.0,1921.3333333333333,1921-05
18.496666666666666,18.75,2.9995957582053747,1921.0,6.0,1921.4166666666667,1921-06
22.03870967741936,22.1,2.8747959254359645,1921.0,7.0,1921.5,1921-07
18.877419354838715,17.5,4.168189829124017,1921.0,8.0,1921.5833333333333,1921-08
16.423333333333332,17.1,2.6932461292358107,1921.0,9.0,1921.6666666666667,1921-09
12.038709677419353,13.5,3.7789484797894803,1921.0,10.0,1921.75,1921-10
3.0200000000000005,1.1,4.578088744413344,1921.0,11.0,1921.8333333333333,1921-11
2.0870967741935487,1.8,2.8792061331188585,1921.0,12.0,1921.9166666666667,1921-12
0.835483870967742,0.4,3.51070253055774,1922.0,1.0,1922.0,1922-01
2.6071428571428568,3.3,4.690252190284186,1922.0,2.0,1922.0833333333333,1922-02
5.951612903225807,6.0,3.49302838691986,1922.0,3.0,1922.1666666666667,1922-03
7.706666666666665,6.65,3.443527995743793,1922.0,4.0,1922.25,1922-04
16.154838709677417,16.9,4.617563477973885,1922.0,5.0,1922.3333333333333,1922-05
18.11666666666667,18.6,2.424598556652119,1922.0,6.0,1922.4166666666667,1922-06
17.783870967741933,16.9,3.533845570498099,1922.0,7.0,1922.5,1922-07
17.89032258064516,17.5,2.120747484372696,1922.0,8.0,1922.5833333333333,1922-08
12.886666666666667,13.25,2.1780619878663936,1922.0,9.0,1922.6666666666667,1922-09
8.46774193548387,8.4,2.4427289516405204,1922.0,10.0,1922.75,1922-10
3.6833333333333322,2.95,2.994717571547162,1922.0,11.0,1922.8333333333333,1922-11
1.7258064516129035,2.7,3.6381284329478607,1922.0,12.0,1922.9166666666667,1922-12
1.0774193548387097,1.0,2.281185317244722,1923.0,1.0,1923.0,1923-01
4.139285714285716,3.9499999999999997,1.5928868006824464,1923.0,2.0,1923.0833333333333,1923-02
6.338709677419356,4.6,2.8875222849766127,1923.0,3.0,1923.1666666666667,1923-03
9.353333333333332,9.2,1.6961891024482996,1923.0,4.0,1923.25,1923-04
13.387096774193548,12.2,3.860633966546934,1923.0,5.0,1923.3333333333333,1923-05
14.453333333333331,14.15,2.964238965346445,1923.0,6.0,1923.4166666666667,1923-06
21.70645161290323,22.0,1.9064688971798036,1923.0,7.0,1923.5,1923-07
20.019354838709678,20.0,3.6031855678772837,1923.0,8.0,1923.5833333333333,1923-08
14.759999999999994,14.95,2.0080184090377466,1923.0,9.0,1923.6666666666667,1923-09
11.922580645161288,12.2,4.0756766045585895,1923.0,10.0,1923.75,1923-10
4.686666666666667,4.35,3.742554294018747,1923.0,11.0,1923.8333333333333,1923-11
2.3709677419354844,3.2,2.4257223732855464,1923.0,12.0,1923.9166666666667,1923-12
0.5870967741935481,0.7,3.0169235915066275,1924.0,1.0,1924.0,1924-01
-0.14137931034482765,-0.1,2.0251132669167826,1924.0,2.0,1924.0833333333333,1924-02
5.477419354838709,5.3,3.3727051138435207,1924.0,3.0,1924.1666666666667,1924-03
9.856666666666666,9.0,3.665560439187074,1924.0,4.0,1924.25,1924-04
15.18064516129032,15.0,3.705259267117368,1924.0,5.0,1924.3333333333333,1924-05
17.31,16.799999999999997,2.7410481257333306,1924.0,6.0,1924.4166666666667,1924-06
19.11935483870968,18.5,3.1332006377758734,1924.0,7.0,1924.5,1924-07
15.590322580645159,15.1,2.9482599205531024,1924.0,8.0,1924.5833333333333,1924-08
14.960000000000003,14.6,3.032422498085739,1924.0,9.0,1924.6666666666667,1924-09
10.03225806451613,9.6,1.6555738374300302,1924.0,10.0,1924.75,1924-10
5.81,5.1,4.531677774100435,1924.0,11.0,1924.8333333333333,1924-11
1.6354838709677422,1.1,3.2398094992449558,1924.0,12.0,1924.9166666666667,1924-12
2.5419354838709673,2.3,3.204972614916638,1925.0,1.0,1925.0,1925-01
4.349999999999999,3.9,2.467642449638776,1925.0,2.0,1925.0833333333333,1925-02
3.367741935483872,3.9,2.7335431338312786,1925.0,3.0,1925.1666666666667,1925-03
9.360000000000001,9.350000000000001,1.955117070310801,1925.0,4.0,1925.25,1925-04
13.60967741935484,13.7,3.253752176458197,1925.0,5.0,1925.3333333333333,1925-05
18.199999999999996,18.7,3.0717848344188297,1925.0,6.0,1925.4166666666667,1925-06
18.54193548387097,18.6,2.118926488192923,1925.0,7.0,1925.5,1925-07
18.058064516129026,17.7,2.525176455028887,1925.0,8.0,1925.5833333333333,1925-08
13.276666666666667,11.8,3.3074298108989386,1925.0,9.0,1925.6666666666667,1925-09
10.835483870967742,11.0,3.0161286872520074,1925.0,10.0,1925.75,1925-10
3.943333333333333,3.25,4.192742772222378,1925.0,11.0,1925.8333333333333,1925-11
2.5064516129032257,3.3,6.122033185354408,1925.0,12.0,1925.9166666666667,1925-12
1.2000000000000002,1.5,3.916460987507301,1926.0,1.0,1926.0,1926-01
5.82142857142857,5.699999999999999,1.2476220768168726,1926.0,2.0,1926.0833333333333,1926-02
6.074193548387096,6.2,2.4653556527656724,1926.0,3.0,1926.1666666666667,1926-03
10.429999999999998,10.850000000000001,2.4554162509678967,1926.0,4.0,1926.25,1926-04
11.909677419354834,11.8,3.933391652565648,1926.0,5.0,1926.3333333333333,1926-05
14.876666666666665,14.600000000000001,2.788113109729173,1926.0,6.0,1926.4166666666667,1926-06
18.677419354838705,19.0,2.951802802516834,1926.0,7.0,1926.5,1926-07
18.81612903225807,18.5,2.805007043864424,1926.0,8.0,1926.5833333333333,1926-08
17.256666666666668,17.85,3.0526058210732967,1926.0,9.0,1926.6666666666667,1926-09
11.151612903225809,11.4,3.666139747085657,1926.0,10.0,1926.75,1926-10
7.296666666666667,7.35,3.532849131863084,1926.0,11.0,1926.8333333333333,1926-11
0.2774193548387096,1.2,2.7473271468124985,1926.0,12.0,1926.9166666666667,1926-12
1.8967741935483873,2.2,1.9823359740413564,1927.0,1.0,1927.0,1927-01
1.8821428571428573,1.5499999999999998,3.526939032900759,1927.0,2.0,1927.0833333333333,1927-02
6.4387096774193555,6.4,1.983713255379893,1927.0,3.0,1927.1666666666667,1927-03
10.406666666666666,10.0,3.3740320025190913,1927.0,4.0,1927.25,1927-04
15.029032258064515,16.2,2.713447198477378,1927.0,5.0,1927.3333333333333,1927-05
17.270000000000003,16.95,3.1860850476775533,1927.0,6.0,1927.4166666666667,1927-06
19.122580645161285,19.1,2.509011714788561,1927.0,7.0,1927.5,1927-07
17.52258064516129,18.0,3.1296122952020062,1927.0,8.0,1927.5833333333333,1927-08
14.85,14.55,2.9415864825775153,1927.0,9.0,1927.6666666666667,1927-09
9.506451612903223,9.4,1.464680962728964,1927.0,10.0,1927.75,1927-10
5.370000000000001,4.8,4.284869128488741,1927.0,11.0,1927.8333333333333,1927-11
2.0451612903225804,3.3,4.4335718263929085,1927.0,12.0,1927.9166666666667,1927-12
2.7645161290322586,2.7,1.779803057849711,1928.0,1.0,1928.0,1928-01
3.7034482758620695,3.0,3.10247398499749,1928.0,2.0,1928.0833333333333,1928-02
6.7709677419354835,7.3,2.6435069571041545,1928.0,3.0,1928.1666666666667,1928-03
9.103333333333333,9.6,2.609727602819792,1928.0,4.0,1928.25,1928-04
12.022580645161288,11.6,3.4332404204987212,1928.0,5.0,1928.3333333333333,1928-05
17.88333333333333,16.7,3.221488554340544,1928.0,6.0,1928.4166666666667,1928-06
23.145161290322584,23.5,1.982227486049876,1928.0,7.0,1928.5,1928-07
21.077419354838714,20.5,3.4760810958529484,1928.0,8.0,1928.5833333333333,1928-08
15.389999999999997,15.45,3.0044048122485205,1928.0,9.0,1928.6666666666667,1928-09
9.66451612903226,9.4,2.9197657882207806,1928.0,10.0,1928.75,1928-10
6.856666666666668,7.050000000000001,2.6585818534068815,1928.0,11.0,1928.8333333333333,1928-11
1.7516129032258063,1.4,2.4846020429493243,1928.0,12.0,1928.9166666666667,1928-12
-2.4322580645161294,-2.4,2.0567591167942174,1929.0,1.0,1929.0,1929-01
-3.5964285714285706,-3.2,5.331908291760656,1929.0,2.0,1929.0833333333333,1929-02
4.98709677419355,5.4,4.357808465691892,1929.0,3.0,1929.1666666666667,1929-03
7.813333333333333,8.1,3.6323957453139264,1929.0,4.0,1929.25,1929-04
14.154838709677415,13.9,3.5371211184311475,1929.0,5.0,1929.3333333333333,1929-05
18.41,18.25,2.0332325205835713,1929.0,6.0,1929.4166666666667,1929-06
20.309677419354838,20.5,3.3422901169417436,1929.0,7.0,1929.5,1929-07
18.55483870967742,18.8,2.1766700423165384,1929.0,8.0,1929.5833333333333,1929-08
17.70333333333333,18.5,3.2950834151267965,1929.0,9.0,1929.6666666666667,1929-09
10.929032258064517,10.0,4.032550354997615,1929.0,10.0,1929.75,1929-10
5.3833333333333355,5.9,3.2868686841926675,1929.0,11.0,1929.8333333333333,1929-11
4.87741935483871,5.1,4.31692094572195,1929.0,12.0,1929.9166666666667,1929-12
2.906451612903226,2.8,2.168707062417754,1930.0,1.0,1930.0,1930-01
2.2607142857142857,2.05,2.267702261094596,1930.0,2.0,1930.0833333333333,1930-02
