EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : sunshine in 0.1 Hours
23-27 Q_SS : Quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE OBSERVATOIRE (STAID: 241).
Blended and updated with sources: 105113 105118 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
105113,19030601,    0,    0
105113,19030602,   55,    0
105113,19030603,   72,    0
105113,19030604,    0,    0
105113,19030605,    0,    0
105113,19030606,  125,    0
105113,19030607,   73,    0
105113,19030608,    0,    0
105113,19030609,   71,    0
105113,19030610,    0,    0
105113,19030611,   32,    0
105113,19030612,   54,    0
105113,19030613,    5,    0
105113,19030614,    2,    0
105113,19030615,   78,    0
105113,19030616,   34,    0
105113,19030617,   78,    0
105113,19030618,   44,    0
105113,19030619,    0,    0
105113,19030620,   35,    0
105113,19030621,    0,    0
105113,19030622,   45,    0
105113,19030623,   50,    0
105113,19030624,   14,    0
105113,19030625,   97,    0
105113,19030626,  125,    0
105113,19030627,  111,    0
105113,19030628,  125,    0
105113,19030629,  123,    0
105113,19030630,   42,    0
105113,19030701,   82,    0
105113,19030702,  120,    0
105113,19030703,   91,    0
105113,19030704,  114,    0
105113,19030705,   92,    0
105113,19030706,    0,    0
105113,19030707,  110,    0
105113,19030708,   90,    0
105113,19030709,   80,    0
105113,19030710,  128,    0
105113,19030711,  126,    0
105113,19030712,  124,    0
105113,19030713,   68,    0
105113,19030714,  104,    0
105113,19030715,  120,    0
105113,19030716,   67,    0
105113,19030717,   21,    0
105113,19030718,   36,    0
105113,19030719,    7,    0
105113,19030720,   51,    0
105113,19030721,   27,    0
105113,19030722,  119,    0
105113,19030723,   48,    0
105113,19030724,   49,    0
105113,19030725,  127,    0
105113,19030726,   30,    0
105113,19030727,  118,    0
105113,19030728,    0,    0
105113,19030729,   61,    0
105113,19030730,   65,    0
105113,19030731,   75,    0
105113,19030801,  129,    0
105113,19030802,  117,    0
105113,19030803,    8,    0
105113,19030804,  129,    0
105113,19030805,  130,    0
105113,19030806,  125,    0
105113,19030807,  108,    0
105113,19030808,  121,    0
105113,19030809,   77,    0
105113,19030810,   49,    0
105113,19030811,  123,    0
105113,19030812,   77,    0
105113,19030813,   57,    0
105113,19030814,   86,    0
105113,19030815,    9,    0
105113,19030816,   57,    0
105113,19030817,   15,    0
105113,19030818,   65,    0
105113,19030819,   20,    0
105113,19030820,  114,    0
105113,19030821,  111,    0
105113,19030822,  111,    0
105113,19030823,   27,    0
105113,19030824,  106,    0
105113,19030825,    0,    0
105113,19030826,  111,    0
105113,19030827,  111,    0
105113,19030828,  101,    0
105113,19030829,  101,    0
105113,19030830,  103,    0
105113,19030831,  111,    0
105113,19030901,  105,    0
105113,19030902,  112,    0
105113,19030903,  108,    0
105113,19030904,  100,    0
105113,19030905,   99,    0
105113,19030906,  107,    0
105113,19030907,   48,    0
105113,19030908,   42,    0
105113,19030909,  100,    0
105113,19030910,   93,    0
105113,19030911,   11,    0
105113,19030912,   40,    0
105113,19030913,    0,    0
105113,19030914,    0,    0
105113,19030915,   28,    0
105113,19030916,    5,    0
105113,19030917,   54,    0
105113,19030918,    0,    0
105113,19030919,   61,    0
105113,19030920,   65,    0
105113,19030921,   46,    0
105113,19030922,    0,    0
105113,19030923,   50,    0
105113,19030924,   89,    0
105113,19030925,   21,    0
105113,19030926,   94,    0
105113,19030927,   91,    0
105113,19030928,   84,    0
105113,19030929,   85,    0
105113,19030930,   68,    0
105113,19031001,   72,    0
105113,19031002,   24,    0
105113,19031003,   21,    0
105113,19031004,   80,    0
105113,19031005,   72,    0
105113,19031006,   78,    0
105113,19031007,  100,    0
105113,19031008,   92,    0
105113,19031009,   34,    0
105113,19031010,   32,    0
105113,19031011,   66,    0
105113,19031012,    0,    0
105113,19031013,   55,    0
105113,19031014,   90,    0
105113,19031015,    0,    0
105113,19031016,   30,    0
105113,19031017,   50,    0
105113,19031018,   19,    0
105113,19031019,   70,    0
105113,19031020,   58,    0
105113,19031021,   22,    0
105113,19031022,    0,    0
105113,19031023,    0,    0
105113,19031024,   54,    0
105113,19031025,   41,    0
105113,19031026,    7,    0
105113,19031027,   77,    0
105113,19031028,    0,    0
105113,19031029,    0,    0
105113,19031030,    0,    0
105113,19031031,   53,    0
105113,19031101,   18,    0
105113,19031102,    0,    0
105113,19031103,    0,    0
105113,19031104,    0,    0
105113,19031105,    0,    0
105113,19031106,   13,    0
105113,19031107,    0,    0
105113,19031108,   30,    0
105113,19031109,    0,    0
105113,19031110,   10,    0
105113,19031111,    2,    0
105113,19031112,   59,    0
105113,19031113,   80,    0
105113,19031114,    0,    0
105113,19031115,   17,    0
105113,19031116,    0,    0
105113,19031117,    0,    0
105113,19031118,    6,    0
105113,19031119,    0,    0
105113,19031120,    0,    0
105113,19031121,    0,    0
105113,19031122,    0,    0
105113,19031123,   65,    0
105113,19031124,   65,    0
105113,19031125,    0,    0
105113,19031126,    0,    0
105113,19031127,    0,    0
105113,19031128,    0,    0
105113,19031129,    0,    0
105113,19031130,    5,    0
105113,19031201,    0,    0
105113,19031202,    0,    0
105113,19031203,    0,    0
105113,19031204,    1,    0
105113,19031205,    0,    0
105113,19031206,    0,    0
105113,19031207,   33,    0
105113,19031208,    0,    0
105113,19031209,   23,    0
105113,19031210,    0,    0
105113,19031211,    0,    0
105113,19031212,   26,    0
105113,19031213,    0,    0
105113,19031214,    0,    0
105113,19031215,   30,    0
105113,19031216,    0,    0
105113,19031217,    0,    0
105113,19031218,    0,    0
105113,19031219,    0,    0
105113,19031220,    0,    0
105113,19031221,    0,    0
105113,19031222,    0,    0
105113,19031223,    0,    0
105113,19031224,    0,    0
105113,19031225,    0,    0
105113,19031226,    0,    0
105113,19031227,    0,    0
105113,19031228,    0,    0
105113,19031229,    0,    0
105113,19031230,    0,    0
105113,19031231,    0,    0
105113,19040101,    0,    0
105113,19040102,    0,    0
105113,19040103,    0,    0
105113,19040104,    0,    0
105113,19040105,    0,    0
105113,19040106,    0,    0
105113,19040107,    0,    0
105113,19040108,    0,    0
105113,19040109,    0,    0
105113,19040110,   43,    0
105113,19040111,    0,    0
105113,19040112,    0,    0
105113,19040113,    0,    0
105113,19040114,    0,    0
105113,19040115,   25,    0
105113,19040116,    0,    0
105113,19040117,    4,    0
105113,19040118,   57,    0
105113,19040119,    0,    0
105113,19040120,    0,    0
105113,19040121,    0,    0
105113,19040122,    0,    0
105113,19040123,    0,    0
105113,19040124,    0,    0
105113,19040125,    0,    0
105113,19040126,    0,    0
105113,19040127,    0,    0
105113,19040128,    0,    0
105113,19040129,    0,    0
105113,19040130,   41,    0
105113,19040131,    0,    0
105113,19040201,   35,    0
105113,19040202,    0,    0
105113,19040203,    0,    0
105113,19040204,    0,    0
105113,19040205,    0,    0
105113,19040206,   66,    0
105113,19040207,    0,    0
105113,19040208,   10,    0
105113,19040209,   31,    0
105113,19040210,   22,    0
105113,19040211,    0,    0
105113,19040212,   62,    0
105113,19040213,    0,    0
105113,19040214,    0,    0
105113,19040215,    0,    0
105113,19040216,   30,    0
105113,19040217,    0,    0
105113,19040218,   47,    0
105113,19040219,   32,    0
105113,19040220,    5,    0
105113,19040221,   69,    0
105113,19040222,   35,    0
105113,19040223,   32,    0
105113,19040224,   70,    0
105113,19040225,   16,    0
105113,19040226,   69,    0
105113,19040227,   73,    0
105113,19040228,    0,    0
105113,19040229,    0,    0
105113,19040301,    0,    0
105113,19040302,   16,    0
105113,19040303,    0,    0
105113,19040304,   33,    0
105113,19040305,   31,    0
105113,19040306,    0,    0
105113,19040307,    0,    0
105113,19040308,   13,    0
105113,19040309,   10,    0
105113,19040310,    0,    0
105113,19040311,   72,    0
105113,19040312,   12,    0
105113,19040313,   89,    0
105113,19040314,   88,    0
105113,19040315,   65,    0
105113,19040316,   36,    0
105113,19040317,    7,    0
105113,19040318,   83,    0
105113,19040319,   17,    0
105113,19040320,   61,    0
105113,19040321,   95,    0
105113,19040322,   80,    0
105113,19040323,   25,    0
105113,19040324,    0,    0
105113,19040325,   55,    0
105113,19040326,   89,    0
105113,19040327,   10,    0
105113,19040328,    0,    0
105113,19040329,    0,    0
105113,19040330,   30,    0
105113,19040331,   28,    0
105113,19040401,    0,    0
105113,19040402,   83,    0
105113,19040403,   41,    0
105113,19040404,   31,    0
105113,19040405,   60,    0
105113,19040406,   24,    0
105113,19040407,   15,    0
105113,19040408,    0,    0
105113,19040409,   87,    0
105113,19040410,   83,    0
105113,19040411,  113,    0
105113,19040412,  105,    0
105113,19040413,   28,    0
105113,19040414,   11,    0
105113,19040415,   85,    0
105113,19040416,   60,    0
105113,19040417,   16,    0
105113,19040418,   45,    0
105113,19040419,    6,    0
105113,19040420,   53,    0
105113,19040421,   81,    0
105113,19040422,   23,    0
105113,19040423,    0,    0
105113,19040424,    0,    0
105113,19040425,   63,    0
105113,19040426,   36,    0
105113,19040427,   19,    0
105113,19040428,  100,    0
105113,19040429,  114,    0
105113,19040430,  112,    0
105113,19040501,   70,    0
105113,19040502,  101,    0
105113,19040503,    0,    0
105113,19040504,   30,    0
105113,19040505,  112,    0
105113,19040506,   39,    0
105113,19040507,   27,    0
105113,19040508,   41,    0
105113,19040509,   49,    0
105113,19040510,    0,    0
105113,19040511,    0,    0
105113,19040512,   73,    0
105113,19040513,  128,    0
105113,19040514,  120,    0
105113,19040515,   86,    0
105113,19040516,  131,    0
105113,19040517,  112,    0
105113,19040518,   52,    0
105113,19040519,    0,    0
105113,19040520,   27,    0
105113,19040521,   72,    0
105113,19040522,  103,    0
105113,19040523,    0,    0
105113,19040524,  112,    0
105113,19040525,   70,    0
105113,19040526,   68,    0
105113,19040527,   40,    0
105113,19040528,   69,    0
105113,19040529,  129,    0
105113,19040530,  102,    0
105113,19040531,   62,    0
105113,19040601,   47,    0
105113,19040602,  121,    0
105113,19040603,   59,    0
105113,19040604,   75,    0
105113,19040605,   69,    0
105113,19040606,   64,    0
105113,19040607,   69,    0
105113,19040608,   98,    0
105113,19040609,   12,    0
105113,19040610,   60,    0
105113,19040611,   38,    0
105113,19040612,   17,    0
105113,19040613,  116,    0
105113,19040614,   98,    0
105113,19040615,    0,    0
105113,19040616,  135,    0
105113,19040617,   59,    0
105113,19040618,    9,    0
105113,19040619,  133,    0
105113,19040620,  117,    0
105113,19040621,  126,    0
105113,19040622,   86,    0
105113,19040623,  126,    0
105113,19040624,  125,    0
105113,19040625,    0,    0
105113,19040626,    0,    0
105113,19040627,  129,    0
105113,19040628,  125,    0
105113,19040629,  126,    0
105113,19040630,    0,    0
105113,19040701,   56,    0
105113,19040702,    4,    0
105113,19040703,  123,    0
105113,19040704,   31,    0
105113,19040705,   60,    0
105113,19040706,  125,    0
105113,19040707,  130,    0
105113,19040708,  126,    0
105113,19040709,  116,    0
105113,19040710,   85,    0
105113,19040711,  108,    0
105113,19040712,   15,    0
105113,19040713,  116,    0
105113,19040714,  118,    0
105113,19040715,  117,    0
105113,19040716,  123,    0
105113,19040717,  112,    0
105113,19040718,  115,    0
105113,19040719,  123,    0
105113,19040720,  124,    0
105113,19040721,  121,    0
105113,19040722,   85,    0
105113,19040723,   67,    0
105113,19040724,  110,    0
105113,19040725,   84,    0
105113,19040726,   93,    0
105113,19040727,   72,    0
105113,19040728,  122,    0
105113,19040729,  125,    0
105113,19040730,  123,    0
105113,19040731,  118,    0
105113,19040801,  110,    0
105113,19040802,  101,    0
105113,19040803,  123,    0
105113,19040804,  120,    0
105113,19040805,   98,    0
105113,19040806,   86,    0
105113,19040807,   98,    0
105113,19040808,  118,    0
105113,19040809,  115,    0
105113,19040810,   85,    0
105113,19040811,   69,    0
105113,19040812,  101,    0
105113,19040813,  111,    0
105113,19040814,  104,    0
105113,19040815,  118,    0
105113,19040816,  117,    0
105113,19040817,  119,    0
105113,19040818,   51,    0
105113,19040819,  122,    0
105113,19040820,  117,    0
105113,19040821,   32,    0
105113,19040822,   35,    0
105113,19040823,    0,    0
105113,19040824,    3,    0
105113,19040825,   11,    0
105113,19040826,  110,    0
105113,19040827,  115,    0
105113,19040828,  116,    0
105113,19040829,  105,    0
105113,19040830,   72,    0
105113,19040831,   76,    0
105113,19040901,   18,    0
105113,19040902,    3,    0
105113,19040903,   70,    0
105113,19040904,   90,    0
105113,19040905,   80,    0
105113,19040906,   92,    0
105113,19040907,    0,    0
105113,19040908,   80,    0
105113,19040909,    0,    0
105113,19040910,    5,    0
105113,19040911,   34,    0
105113,19040912,   19,    0
105113,19040913,   18,    0
105113,19040914,   35,    0
105113,19040915,   64,    0
105113,19040916,  104,    0
105113,19040917,    1,    0
105113,19040918,   75,    0
105113,19040919,   49,    0
105113,19040920,   42,    0
105113,19040921,   39,    0
105113,19040922,   36,    0
105113,19040923,   59,    0
105113,19040924,    3,    0
105113,19040925,    2,    0
105113,19040926,   54,    0
105113,19040927,   62,    0
105113,19040928,    0,    0
105113,19040929,   37,    0
105113,19040930,   10,    0
105113,19041001,   84,    0
105113,19041002,   59,    0
105113,19041003,   63,    0
105113,19041004,   56,    0
105113,19041005,   56,    0
105113,19041006,    0,    0
105113,19041007,    0,    0
105113,19041008,    0,    0
105113,19041009,   14,    0
105113,19041010,    3,    0
105113,19041011,    0,    0
105113,19041012,    0,    0
105113,19041013,   67,    0
105113,19041014,   30,    0
105113,19041015,   74,    0
105113,19041016,    3,    0
105113,19041017,   48,    0
105113,19041018,   77,    0
105113,19041019,   35,    0
105113,19041020,   21,    0
105113,19041021,    0,    0
105113,19041022,    0,    0
105113,19041023,    0,    0
105113,19041024,    7,    0
105113,19041025,   24,    0
105113,19041026,   33,    0
105113,19041027,   92,    0
105113,19041028,   52,    0
105113,19041029,   36,    0
105113,19041030,    0,    0
105113,19041031,    5,    0
105113,19041101,    6,    0
105113,19041102,    0,    0
105113,19041103,    0,    0
105113,19041104,   40,    0
105113,19041105,   16,    0
105113,19041106,   68,    0
105113,19041107,   34,    0
105113,19041108,   10,    0
105113,19041109,    0,    0
105113,19041110,   16,    0
105113,19041111,    0,    0
105113,19041112,   16,    0
105113,19041113,   83,    0
105113,19041114,   17,    0
105113,19041115,   38,    0
105113,19041116,   47,    0
105113,19041117,   62,    0
105113,19041118,   40,    0
105113,19041119,   57,    0
105113,19041120,   71,    0
105113,19041121,   46,    0
105113,19041122,    0,    0
105113,19041123,    0,    0
105113,19041124,    2,    0
105113,19041125,    0,    0
105113,19041126,   46,    0
105113,19041127,   33,    0
105113,19041128,   38,    0
105113,19041129,   58,    0
105113,19041130,   44,    0
105113,19041201,   36,    0
105113,19041202,    0,    0
105113,19041203,    0,    0
105113,19041204,    0,    0
105113,19041205,   34,    0
105113,19041206,   27,    0
105113,19041207,    0,    0
105113,19041208,    4,    0
105113,19041209,   24,    0
105113,19041210,    6,    0
105113,19041211,    0,    0
105113,19041212,    0,    0
105113,19041213,    0,    0
105113,19041214,   43,    0
105113,19041215,   10,    0
105113,19041216,   52,    0
105113,19041217,    0,    0
105113,19041218,    0,    0
105113,19041219,    0,    0
105113,19041220,    0,    0
105113,19041221,    0,    0
105113,19041222,    0,    0
105113,19041223,    0,    0
105113,19041224,    0,    0
105113,19041225,    0,    0
105113,19041226,    0,    0
105113,19041227,   37,    0
105113,19041228,    0,    0
105113,19041229,   39,    0
105113,19041230,    9,    0
105113,19041231,    0,    0
105113,19050101,   51,    0
105113,19050102,    0,    0
105113,19050103,    0,    0
105113,19050104,    0,    0
105113,19050105,    0,    0
105113,19050106,    0,    0
105113,19050107,    0,    0
105113,19050108,   70,    0
105113,19050109,   63,    0
105113,19050110,   37,    0
105113,19050111,   62,    0
105113,19050112,   55,    0
105113,19050113,   68,    0
105113,19050114,   69,    0
105113,19050115,   39,    0
105113,19050116,    0,    0
105113,19050117,    0,    0
105113,19050118,    0,    0
105113,19050119,    0,    0
105113,19050120,    0,    0
105113,19050121,    0,    0
105113,19050122,    0,    0
105113,19050123,    0,    0
105113,19050124,    0,    0
105113,19050125,    0,    0
105113,19050126,   39,    0
105113,19050127,   70,    0
105113,19050128,   37,    0
105113,19050129,   20,    0
105113,19050130,    0,    0
105113,19050131,   10,    0
105113,19050201,   21,    0
105113,19050202,   23,    0
105113,19050203,   25,    0
105113,19050204,   56,    0
105113,19050205,   62,    0
105113,19050206,   81,    0
105113,19050207,   59,    0
105113,19050208,   68,    0
105113,19050209,   14,    0
105113,19050210,   66,    0
105113,19050211,    5,    0
105113,19050212,   25,    0
105113,19050213,   55,    0
105113,19050214,   17,    0
105113,19050215,   67,    0
105113,19050216,   53,    0
105113,19050217,   36,    0
105113,19050218,   83,    0
105113,19050219,    3,    0
105113,19050220,   23,    0
105113,19050221,    0,    0
105113,19050222,    0,    0
105113,19050223,   37,    0
105113,19050224,   77,    0
105113,19050225,   82,    0
105113,19050226,   80,    0
105113,19050227,    0,    0
105113,19050228,   43,    0
105113,19050301,    0,    0
105113,19050302,   15,    0
105113,19050303,    4,    0
105113,19050304,    4,    0
105113,19050305,    0,    0
105113,19050306,   17,    0
105113,19050307,    0,    0
105113,19050308,    5,    0
105113,19050309,   41,    0
105113,19050310,   47,    0
105113,19050311,   60,    0
105113,19050312,    3,    0
105113,19050313,   57,    0
105113,19050314,   18,    0
105113,19050315,   13,    0
105113,19050316,    6,    0
105113,19050317,   64,    0
105113,19050318,    0,    0
105113,19050319,   78,    0
105113,19050320,   89,    0
105113,19050321,    5,    0
105113,19050322,   23,    0
105113,19050323,   24,    0
105113,19050324,    6,    0
105113,19050325,  101,    0
105113,19050326,    0,    0
105113,19050327,    0,    0
105113,19050328,   83,    0
105113,19050329,   47,    0
105113,19050330,   76,    0
105113,19050331,   50,    0
