EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : daily Minimum temperature in 0.1 &#176;C
23-27 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE COINTRIN (STAID: 240).
Blended and updated with sources: 100740 100744 119280 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TN, Q_TN
100744,19031024,   23,    0
100744,19031025,   -9,    0
100744,19031026,   12,    0
100744,19031027,   63,    0
100744,19031028,   32,    0
100744,19031029,   79,    0
100744,19031030,   59,    0
100744,19031031,   56,    0
100744,19031101,   42,    0
100744,19031102,   67,    0
100744,19031103,   73,    0
100744,19031104,   67,    0
100744,19031105,   66,    0
100744,19031106,   64,    0
100744,19031107,   56,    0
100744,19031108,    1,    0
100744,19031109,  -15,    0
100744,19031110,   -1,    0
100744,19031111,   40,    0
100744,19031112,   -3,    0
100744,19031113,    0,    0
100744,19031114,  -10,    0
100744,19031115,   -4,    0
100744,19031116,   48,    0
100744,19031117,    1,    0
100744,19031118,   -2,    0
100744,19031119,   26,    0
100744,19031120,   14,    0
100744,19031121,   10,    0
100744,19031122,   30,    0
100744,19031123,   20,    0
100744,19031124,  -17,    0
100744,19031125,   55,    0
100744,19031126,   20,    0
100744,19031127,   29,    0
100744,19031128,   40,    0
100744,19031129,    2,    0
100744,19031130,  -24,    0
100744,19031201,    0,    0
100744,19031202,    8,    0
100744,19031203,  -12,    0
100744,19031204,  -32,    0
100744,19031205,  -29,    0
100744,19031206,    1,    0
100744,19031207,    0,    0
100744,19031208,    5,    0
100744,19031209,  -10,    0
100744,19031210,   37,    0
100744,19031211,   27,    0
100744,19031212,    6,    0
100744,19031213,    1,    0
100744,19031214,    5,    0
100744,19031215,  -10,    0
100744,19031216,   -8,    0
100744,19031217,   15,    0
100744,19031218,    1,    0
100744,19031219,   -5,    0
100744,19031220,  -12,    0
100744,19031221,  -10,    0
100744,19031222,   -9,    0
100744,19031223,  -20,    0
100744,19031224,  -23,    0
100744,19031225,  -14,    0
100744,19031226,   -5,    0
100744,19031227,  -12,    0
100744,19031228,  -17,    0
100744,19031229,  -41,    0
100744,19031230,  -45,    0
100744,19031231,  -43,    0
100744,19040101,  -43,    0
100744,19040102,  -36,    0
100744,19040103,  -41,    0
100744,19040104,  -46,    0
100744,19040105,  -25,    0
100744,19040106,  -31,    0
100744,19040107,  -36,    0
100744,19040108,  -52,    0
100744,19040109,   23,    0
100744,19040110,  -20,    0
100744,19040111,  -10,    0
100744,19040112,  -14,    0
100744,19040113,   60,    0
100744,19040114,   44,    0
100744,19040115,   36,    0
100744,19040116,    2,    0
100744,19040117,  -16,    0
100744,19040118,  -57,    0
100744,19040119,  -60,    0
100744,19040120,  -29,    0
100744,19040121,  -27,    0
100744,19040122,  -18,    0
100744,19040123,   -9,    0
100744,19040124,  -27,    0
100744,19040125,  -39,    0
100744,19040126,  -45,    0
100744,19040127,  -78,    0
100744,19040128,  -81,    0
100744,19040129,  -50,    0
100744,19040130,  -13,    0
100744,19040131,    4,    0
100744,19040201,    7,    0
100744,19040202,   -9,    0
100744,19040203,    9,    0
100744,19040204,   22,    0
100744,19040205,   10,    0
100744,19040206,   -3,    0
100744,19040207,   -8,    0
100744,19040208,    3,    0
100744,19040209,   43,    0
100744,19040210,   41,    0
100744,19040211,   68,    0
100744,19040212,   49,    0
100744,19040213,   32,    0
100744,19040214,   24,    0
100744,19040215,   12,    0
100744,19040216,    1,    0
100744,19040217,   36,    0
100744,19040218,    2,    0
100744,19040219,  -12,    0
100744,19040220,  -32,    0
100744,19040221,    1,    0
100744,19040222,   48,    0
100744,19040223,   29,    0
100744,19040224,  -10,    0
100744,19040225,  -13,    0
100744,19040226,  -29,    0
100744,19040227,  -47,    0
100744,19040228,  -29,    0
100744,19040229,  -27,    0
100744,19040301,  -29,    0
100744,19040302,  -43,    0
100744,19040303,  -17,    0
100744,19040304,  -29,    0
100744,19040305,   -2,    0
100744,19040306,   10,    0
100744,19040307,  -19,    0
100744,19040308,   10,    0
100744,19040309,   35,    0
100744,19040310,   18,    0
100744,19040311,   15,    0
100744,19040312,    4,    0
100744,19040313,  -24,    0
100744,19040314,  -27,    0
100744,19040315,  -20,    0
100744,19040316,   48,    0
100744,19040317,   61,    0
100744,19040318,   32,    0
100744,19040319,    5,    0
100744,19040320,   38,    0
100744,19040321,  -10,    0
100744,19040322,   -5,    0
100744,19040323,   27,    0
100744,19040324,   13,    0
100744,19040325,   -7,    0
100744,19040326,   38,    0
100744,19040327,   32,    0
100744,19040328,   72,    0
100744,19040329,   58,    0
100744,19040330,   15,    0
100744,19040331,    1,    0
100744,19040401,   19,    0
100744,19040402,   40,    0
100744,19040403,   10,    0
100744,19040404,   51,    0
100744,19040405,   19,    0
100744,19040406,   57,    0
100744,19040407,   89,    0
100744,19040408,   62,    0
100744,19040409,   75,    0
100744,19040410,   56,    0
100744,19040411,   18,    0
100744,19040412,   25,    0
100744,19040413,   89,    0
100744,19040414,   94,    0
100744,19040415,   99,    0
100744,19040416,   89,    0
100744,19040417,   88,    0
100744,19040418,   78,    0
100744,19040419,   87,    0
100744,19040420,  104,    0
100744,19040421,  107,    0
100744,19040422,   80,    0
100744,19040423,   63,    0
100744,19040424,   90,    0
100744,19040425,   53,    0
100744,19040426,   76,    0
100744,19040427,   68,    0
100744,19040428,   50,    0
100744,19040429,   25,    0
100744,19040430,   50,    0
100744,19040501,  100,    0
100744,19040502,  111,    0
100744,19040503,  105,    0
100744,19040504,   85,    0
100744,19040505,   34,    0
100744,19040506,   30,    0
100744,19040507,   32,    0
100744,19040508,   43,    0
100744,19040509,   61,    0
100744,19040510,   53,    0
100744,19040511,   80,    0
100744,19040512,   62,    0
100744,19040513,   55,    0
100744,19040514,   65,    0
100744,19040515,  103,    0
100744,19040516,   99,    0
100744,19040517,  110,    0
100744,19040518,  168,    0
100744,19040519,  139,    0
100744,19040520,  125,    0
100744,19040521,  133,    0
100744,19040522,  104,    0
100744,19040523,   88,    0
100744,19040524,   86,    0
100744,19040525,   80,    0
100744,19040526,  129,    0
100744,19040527,  148,    0
100744,19040528,  140,    0
100744,19040529,  110,    0
100744,19040530,  115,    0
100744,19040531,  125,    0
100744,19040601,  112,    0
100744,19040602,   87,    0
100744,19040603,   71,    0
100744,19040604,  106,    0
100744,19040605,  101,    0
100744,19040606,  111,    0
100744,19040607,  109,    0
100744,19040608,  128,    0
100744,19040609,  149,    0
100744,19040610,  139,    0
100744,19040611,  146,    0
100744,19040612,  148,    0
100744,19040613,  141,    0
100744,19040614,  129,    0
100744,19040615,  146,    0
100744,19040616,  119,    0
100744,19040617,  140,    0
100744,19040618,  114,    0
100744,19040619,   90,    0
100744,19040620,   99,    0
100744,19040621,  120,    0
100744,19040622,  126,    0
100744,19040623,  119,    0
100744,19040624,  118,    0
100744,19040625,  164,    0
100744,19040626,  135,    0
100744,19040627,  120,    0
100744,19040628,  104,    0
100744,19040629,  103,    0
100744,19040630,  164,    0
100744,19040701,  160,    0
100744,19040702,  130,    0
100744,19040703,  113,    0
100744,19040704,  134,    0
100744,19040705,  150,    0
100744,19040706,  124,    0
100744,19040707,  123,    0
100744,19040708,  140,    0
100744,19040709,  161,    0
100744,19040710,  172,    0
100744,19040711,  164,    0
100744,19040712,  168,    0
100744,19040713,  154,    0
100744,19040714,  150,    0
100744,19040715,  159,    0
100744,19040716,  161,    0
100744,19040717,  169,    0
100744,19040718,  176,    0
100744,19040719,  169,    0
100744,19040720,  130,    0
100744,19040721,  160,    0
100744,19040722,  169,    0
100744,19040723,  157,    0
100744,19040724,  173,    0
100744,19040725,  151,    0
100744,19040726,  143,    0
100744,19040727,  149,    0
100744,19040728,  130,    0
100744,19040729,  113,    0
100744,19040730,  120,    0
100744,19040731,  140,    0
100744,19040801,  170,    0
100744,19040802,  171,    0
100744,19040803,  153,    0
100744,19040804,  149,    0
100744,19040805,  182,    0
100744,19040806,  161,    0
100744,19040807,  170,    0
100744,19040808,  152,    0
100744,19040809,  154,    0
100744,19040810,  170,    0
100744,19040811,  165,    0
100744,19040812,  160,    0
100744,19040813,  120,    0
100744,19040814,  153,    0
100744,19040815,  202,    0
100744,19040816,  198,    0
100744,19040817,  132,    0
100744,19040818,  137,    0
100744,19040819,   90,    0
100744,19040820,   97,    0
100744,19040821,  132,    0
100744,19040822,  138,    0
100744,19040823,   99,    0
100744,19040824,   99,    0
100744,19040825,   98,    0
100744,19040826,   68,    0
100744,19040827,   71,    0
100744,19040828,   99,    0
100744,19040829,  115,    0
100744,19040830,  118,    0
100744,19040831,  140,    0
100744,19040901,  120,    0
100744,19040902,   96,    0
100744,19040903,   86,    0
100744,19040904,  123,    0
100744,19040905,   90,    0
100744,19040906,   96,    0
100744,19040907,  135,    0
100744,19040908,   99,    0
100744,19040909,  112,    0
100744,19040910,  113,    0
100744,19040911,  129,    0
100744,19040912,  118,    0
100744,19040913,  153,    0
100744,19040914,  139,    0
100744,19040915,  100,    0
100744,19040916,   54,    0
100744,19040917,  109,    0
100744,19040918,   82,    0
100744,19040919,   70,    0
100744,19040920,   54,    0
100744,19040921,   49,    0
100744,19040922,   43,    0
100744,19040923,   69,    0
100744,19040924,   46,    0
100744,19040925,  103,    0
100744,19040926,   90,    0
100744,19040927,   83,    0
100744,19040928,   97,    0
100744,19040929,   88,    0
100744,19040930,   69,    0
100744,19041001,   80,    0
100744,19041002,   64,    0
100744,19041003,   68,    0
100744,19041004,   98,    0
100744,19041005,   80,    0
100744,19041006,  110,    0
100744,19041007,   88,    0
100744,19041008,   52,    0
100744,19041009,   32,    0
100744,19041010,   38,    0
100744,19041011,   47,    0
100744,19041012,   48,    0
100744,19041013,   70,    0
100744,19041014,   35,    0
100744,19041015,   32,    0
100744,19041016,   29,    0
100744,19041017,   25,    0
100744,19041018,   49,    0
100744,19041019,   60,    0
100744,19041020,   79,    0
100744,19041021,   70,    0
100744,19041022,   80,    0
100744,19041023,   88,    0
100744,19041024,   98,    0
100744,19041025,   86,    0
100744,19041026,   30,    0
100744,19041027,   70,    0
100744,19041028,   56,    0
100744,19041029,   50,    0
100744,19041030,   44,    0
100744,19041031,   59,    0
100744,19041101,   77,    0
100744,19041102,   70,    0
100744,19041103,   65,    0
100744,19041104,   17,    0
100744,19041105,  -16,    0
100744,19041106,   27,    0
100744,19041107,   29,    0
100744,19041108,   60,    0
100744,19041109,   57,    0
100744,19041110,   67,    0
100744,19041111,   41,    0
100744,19041112,   48,    0
100744,19041113,   10,    0
100744,19041114,    6,    0
100744,19041115,   -5,    0
100744,19041116,  -19,    0
100744,19041117,  -16,    0
100744,19041118,  -30,    0
100744,19041119,  -40,    0
100744,19041120,  -29,    0
100744,19041121,   40,    0
100744,19041122,   26,    0
100744,19041123,    6,    0
100744,19041124,    7,    0
100744,19041125,  -15,    0
100744,19041126,  -43,    0
100744,19041127,  -50,    0
100744,19041128,  -47,    0
100744,19041129,  -60,    0
100744,19041130,  -77,    0
100744,19041201,  -30,    0
100744,19041202,  -12,    0
100744,19041203,    5,    0
100744,19041204,   -7,    0
100744,19041205,  -40,    0
100744,19041206,   20,    0
100744,19041207,   75,    0
100744,19041208,   10,    0
100744,19041209,  -22,    0
100744,19041210,   -2,    0
100744,19041211,    4,    0
100744,19041212,   -5,    0
100744,19041213,   17,    0
100744,19041214,    0,    0
100744,19041215,    3,    0
100744,19041216,  -25,    0
100744,19041217,  -20,    0
100744,19041218,  -21,    0
100744,19041219,  -10,    0
100744,19041220,    0,    0
100744,19041221,    0,    0
100744,19041222,  -12,    0
100744,19041223,  -23,    0
100744,19041224,  -29,    0
100744,19041225,  -30,    0
100744,19041226,  -21,    0
100744,19041227,  -11,    0
100744,19041228,  -10,    0
100744,19041229,   -8,    0
100744,19041230,   -2,    0
100744,19041231,   -1,    0
100744,19050101, -117,    0
100744,19050102, -145,    0
100744,19050103, -136,    0
100744,19050104, -120,    0
100744,19050105,  -48,    0
100744,19050106,   20,    0
100744,19050107,   28,    0
100744,19050108,  -22,    0
100744,19050109,  -48,    0
100744,19050110,   -2,    0
100744,19050111,  -52,    0
100744,19050112,  -47,    0
100744,19050113,  -45,    0
100744,19050114,  -48,    0
100744,19050115,  -72,    0
100744,19050116,  -63,    0
100744,19050117,  -17,    0
100744,19050118,  -17,    0
100744,19050119,   -9,    0
100744,19050120,  -67,    0
100744,19050121, -114,    0
100744,19050122,  -60,    0
100744,19050123,  -61,    0
100744,19050124,  -51,    0
100744,19050125,  -42,    0
100744,19050126,  -43,    0
100744,19050127,  -21,    0
100744,19050128,  -30,    0
100744,19050129,  -22,    0
100744,19050130,  -15,    0
100744,19050131,  -42,    0
100744,19050201,  -52,    0
100744,19050202,    2,    0
100744,19050203,  -10,    0
100744,19050204,  -40,    0
100744,19050205,  -49,    0
100744,19050206,  -32,    0
100744,19050207,  -25,    0
100744,19050208,  -11,    0
100744,19050209,  -14,    0
100744,19050210,  -35,    0
100744,19050211,  -32,    0
100744,19050212,  -17,    0
100744,19050213,  -63,    0
100744,19050214,  -78,    0
100744,19050215,  -22,    0
100744,19050216,    4,    0
100744,19050217,  -37,    0
100744,19050218,    3,    0
100744,19050219,  -17,    0
100744,19050220,   10,    0
100744,19050221,    1,    0
100744,19050222,    1,    0
100744,19050223,   -2,    0
100744,19050224,  -34,    0
100744,19050225,  -42,    0
100744,19050226,   -9,    0
100744,19050227,    0,    0
100744,19050228,  -26,    0
100744,19050301,  -10,    0
100744,19050302,    2,    0
100744,19050303,   10,    0
100744,19050304,   21,    0
100744,19050305,   25,    0
100744,19050306,   25,    0
100744,19050307,   37,    0
100744,19050308,   38,    0
100744,19050309,  -22,    0
100744,19050310,   33,    0
100744,19050311,   32,    0
100744,19050312,   58,    0
100744,19050313,   40,    0
100744,19050314,   46,    0
100744,19050315,   10,    0
100744,19050316,   33,    0
100744,19050317,   48,    0
100744,19050318,   12,    0
100744,19050319,   25,    0
100744,19050320,  -10,    0
100744,19050321,   33,    0
100744,19050322,   53,    0
100744,19050323,   51,    0
100744,19050324,   28,    0
100744,19050325,  -12,    0
100744,19050326,   20,    0
100744,19050327,   -4,    0
100744,19050328,   55,    0
100744,19050329,    0,    0
100744,19050330,   60,    0
100744,19050331,   96,    0
