EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : daily Cloud cover in oktas
23-27 Q_CC : quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE COINTRIN (STAID: 240).
Blended and updated with sources: 105109 105114 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   CC, Q_CC
105114,19760531,    6,    0
105114,19760601,    6,    0
105114,19760602,    3,    0
105114,19760603,    5,    0
105114,19760604,    5,    0
105114,19760605,    4,    0
105114,19760606,    0,    0
105114,19760607,    0,    0
105114,19760608,    1,    0
105114,19760609,    3,    0
105114,19760610,    1,    0
105114,19760611,    2,    0
105114,19760612,    2,    0
105114,19760613,    1,    0
105114,19760614,    1,    0
105114,19760615,    3,    0
105114,19760616,    5,    0
105114,19760617,    1,    0
105114,19760618,    2,    0
105114,19760619,    2,    0
105114,19760620,    3,    0
105114,19760621,    3,    0
105114,19760622,    3,    0
105114,19760623,    6,    0
105114,19760624,    1,    0
105114,19760625,    3,    0
105114,19760626,    3,    0
105114,19760627,    1,    0
105114,19760628,    2,    0
105114,19760629,    2,    0
105114,19760630,    3,    0
105114,19760701,    4,    0
105114,19760702,    3,    0
105114,19760703,    5,    0
105114,19760704,    5,    0
105114,19760705,    4,    0
105114,19760706,    4,    0
105114,19760707,    4,    0
105114,19760708,    4,    0
105114,19760709,    5,    0
105114,19760710,    4,    0
105114,19760711,    4,    0
105114,19760712,    7,    0
105114,19760713,    4,    0
105114,19760714,    2,    0
105114,19760715,    2,    0
105114,19760716,    2,    0
105114,19760717,    5,    0
105114,19760718,    5,    0
105114,19760719,    8,    0
105114,19760720,    5,    0
105114,19760721,    7,    0
105114,19760722,    6,    0
105114,19760723,    7,    0
105114,19760724,    2,    0
105114,19760725,    3,    0
105114,19760726,    5,    0
105114,19760727,    5,    0
105114,19760728,    6,    0
105114,19760729,    2,    0
105114,19760730,    1,    0
105114,19760731,    6,    0
105114,19760801,    6,    0
105114,19760802,    1,    0
105114,19760803,    3,    0
105114,19760804,    2,    0
105114,19760805,    1,    0
105114,19760806,    1,    0
105114,19760807,    2,    0
105114,19760808,    4,    0
105114,19760809,    5,    0
105114,19760810,    8,    0
105114,19760811,    3,    0
105114,19760812,    1,    0
105114,19760813,    3,    0
105114,19760814,    2,    0
105114,19760815,    8,    0
105114,19760816,    7,    0
105114,19760817,    2,    0
105114,19760818,    2,    0
105114,19760819,    1,    0
105114,19760820,    1,    0
105114,19760821,    0,    0
105114,19760822,    1,    0
105114,19760823,    2,    0
105114,19760824,    2,    0
105114,19760825,    3,    0
105114,19760826,    1,    0
105114,19760827,    6,    0
105114,19760828,    8,    0
105114,19760829,    8,    0
105114,19760830,    8,    0
105114,19760831,    7,    0
105114,19760901,    6,    0
105114,19760902,    5,    0
105114,19760903,    7,    0
105114,19760904,    4,    0
105114,19760905,    1,    0
105114,19760906,    3,    0
105114,19760907,    1,    0
105114,19760908,    1,    0
105114,19760909,    7,    0
105114,19760910,    7,    0
105114,19760911,    6,    0
105114,19760912,    8,    0
105114,19760913,    7,    0
105114,19760914,    5,    0
105114,19760915,    7,    0
105114,19760916,    7,    0
105114,19760917,    5,    0
105114,19760918,    1,    0
105114,19760919,    1,    0
105114,19760920,    6,    0
105114,19760921,    4,    0
105114,19760922,    3,    0
105114,19760923,    6,    0
105114,19760924,    5,    0
105114,19760925,    6,    0
105114,19760926,    7,    0
105114,19760927,    6,    0
105114,19760928,    8,    0
105114,19760929,    7,    0
105114,19760930,    7,    0
105114,19761001,    7,    0
105114,19761002,    7,    0
105114,19761003,    6,    0
105114,19761004,    6,    0
105114,19761005,    4,    0
105114,19761006,    6,    0
105114,19761007,    1,    0
105114,19761008,    4,    0
105114,19761009,    1,    0
105114,19761010,    2,    0
105114,19761011,    6,    0
105114,19761012,    8,    0
105114,19761013,    8,    0
105114,19761014,    7,    0
105114,19761015,    3,    0
105114,19761016,    2,    0
105114,19761017,    3,    0
105114,19761018,    7,    0
105114,19761019,    8,    0
105114,19761020,    7,    0
105114,19761021,    5,    0
105114,19761022,    4,    0
105114,19761023,    7,    0
105114,19761024,    6,    0
105114,19761025,    6,    0
105114,19761026,    7,    0
105114,19761027,    8,    0
105114,19761028,    7,    0
105114,19761029,    7,    0
105114,19761030,    8,    0
105114,19761031,    5,    0
105114,19761101,    7,    0
105114,19761102,    8,    0
105114,19761103,    7,    0
105114,19761104,    7,    0
105114,19761105,    4,    0
105114,19761106,    8,    0
105114,19761107,    7,    0
105114,19761108,    4,    0
105114,19761109,    6,    0
105114,19761110,    8,    0
105114,19761111,    4,    0
105114,19761112,    8,    0
105114,19761113,    8,    0
105114,19761114,    7,    0
105114,19761115,    6,    0
105114,19761116,    7,    0
105114,19761117,    6,    0
105114,19761118,    8,    0
105114,19761119,    6,    0
105114,19761120,    1,    0
105114,19761121,    7,    0
105114,19761122,    6,    0
105114,19761123,    5,    0
105114,19761124,    4,    0
105114,19761125,    7,    0
105114,19761126,    5,    0
105114,19761127,    2,    0
105114,19761128,    3,    0
105114,19761129,    3,    0
105114,19761130,    8,    0
105114,19761201,    8,    0
105114,19761202,    8,    0
105114,19761203,    6,    0
105114,19761204,    7,    0
105114,19761205,    5,    0
105114,19761206,    8,    0
105114,19761207,    8,    0
105114,19761208,    7,    0
105114,19761209,    8,    0
105114,19761210,    7,    0
105114,19761211,    4,    0
105114,19761212,    4,    0
105114,19761213,    4,    0
105114,19761214,    6,    0
105114,19761215,    8,    0
105114,19761216,    8,    0
105114,19761217,    8,    0
105114,19761218,    8,    0
105114,19761219,    8,    0
105114,19761220,    8,    0
105114,19761221,    8,    0
105114,19761222,    5,    0
105114,19761223,    8,    0
105114,19761224,    8,    0
105114,19761225,    8,    0
105114,19761226,    3,    0
105114,19761227,    5,    0
105114,19761228,    8,    0
105114,19761229,    8,    0
105114,19761230,    3,    0
105114,19761231,    8,    0
105114,19770101,    8,    0
105114,19770102,    3,    0
105114,19770103,    7,    0
105114,19770104,    7,    0
105114,19770105,    8,    0
105114,19770106,    8,    0
105114,19770107,    8,    0
105114,19770108,    3,    0
105114,19770109,    8,    0
105114,19770110,    7,    0
105114,19770111,    8,    0
105114,19770112,    5,    0
105114,19770113,    4,    0
105114,19770114,    8,    0
105114,19770115,    8,    0
105114,19770116,    5,    0
105114,19770117,    2,    0
105114,19770118,    8,    0
105114,19770119,    7,    0
105114,19770120,    7,    0
105114,19770121,    7,    0
105114,19770122,    8,    0
105114,19770123,    8,    0
105114,19770124,    8,    0
105114,19770125,    8,    0
105114,19770126,    8,    0
105114,19770127,    5,    0
105114,19770128,    6,    0
105114,19770129,    7,    0
105114,19770130,    7,    0
105114,19770131,    8,    0
105114,19770201,    5,    0
105114,19770202,    3,    0
105114,19770203,    5,    0
105114,19770204,    7,    0
105114,19770205,    8,    0
105114,19770206,    7,    0
105114,19770207,    3,    0
105114,19770208,    7,    0
105114,19770209,    8,    0
105114,19770210,    8,    0
105114,19770211,    7,    0
105114,19770212,    7,    0
105114,19770213,    4,    0
105114,19770214,    6,    0
105114,19770215,    7,    0
105114,19770216,    7,    0
105114,19770217,    8,    0
105114,19770218,    7,    0
105114,19770219,    6,    0
105114,19770220,    8,    0
105114,19770221,    4,    0
105114,19770222,    7,    0
105114,19770223,    6,    0
105114,19770224,    7,    0
105114,19770225,    6,    0
105114,19770226,    7,    0
105114,19770227,    6,    0
105114,19770228,    3,    0
105114,19770301,    5,    0
105114,19770302,    5,    0
105114,19770303,    5,    0
105114,19770304,    4,    0
105114,19770305,    2,    0
105114,19770306,    4,    0
105114,19770307,    4,    0
105114,19770308,    4,    0
105114,19770309,    1,    0
105114,19770310,    4,    0
105114,19770311,    8,    0
105114,19770312,    7,    0
105114,19770313,    6,    0
105114,19770314,    6,    0
105114,19770315,    2,    0
105114,19770316,    4,    0
105114,19770317,    6,    0
105114,19770318,    8,    0
105114,19770319,    4,    0
105114,19770320,    8,    0
105114,19770321,    7,    0
105114,19770322,    8,    0
105114,19770323,    7,    0
105114,19770324,    8,    0
105114,19770325,    5,    0
105114,19770326,    8,    0
105114,19770327,    7,    0
105114,19770328,    8,    0
105114,19770329,    7,    0
105114,19770330,    8,    0
105114,19770331,    6,    0
105114,19770401,    8,    0
105114,19770402,    7,    0
105114,19770403,    6,    0
105114,19770404,    6,    0
105114,19770405,    2,    0
105114,19770406,    5,    0
105114,19770407,    8,    0
105114,19770408,    8,    0
105114,19770409,    6,    0
105114,19770410,    6,    0
105114,19770411,    7,    0
105114,19770412,    7,    0
105114,19770413,    7,    0
105114,19770414,    6,    0
105114,19770415,    6,    0
105114,19770416,    1,    0
105114,19770417,    6,    0
105114,19770418,    5,    0
105114,19770419,    8,    0
105114,19770420,    1,    0
105114,19770421,    4,    0
105114,19770422,    4,    0
105114,19770423,    8,    0
105114,19770424,    8,    0
105114,19770425,    6,    0
105114,19770426,    4,    0
105114,19770427,    8,    0
105114,19770428,    8,    0
105114,19770429,    8,    0
105114,19770430,    7,    0
105114,19770501,    5,    0
105114,19770502,    5,    0
105114,19770503,    8,    0
105114,19770504,    7,    0
105114,19770505,    6,    0
105114,19770506,    5,    0
105114,19770507,    6,    0
105114,19770508,    8,    0
105114,19770509,    7,    0
105114,19770510,    8,    0
105114,19770511,    6,    0
105114,19770512,    7,    0
105114,19770513,    5,    0
105114,19770514,    7,    0
105114,19770515,    5,    0
105114,19770516,    7,    0
105114,19770517,    4,    0
105114,19770518,    6,    0
105114,19770519,    7,    0
105114,19770520,    7,    0
105114,19770521,    6,    0
105114,19770522,    6,    0
105114,19770523,    8,    0
105114,19770524,    6,    0
105114,19770525,    6,    0
105114,19770526,    7,    0
105114,19770527,    8,    0
105114,19770528,    3,    0
105114,19770529,    1,    0
105114,19770530,    2,    0
105114,19770531,    2,    0
105114,19770601,    1,    0
105114,19770602,    1,    0
105114,19770603,    5,    0
105114,19770604,    2,    0
105114,19770605,    5,    0
105114,19770606,    7,    0
105114,19770607,    6,    0
105114,19770608,    7,    0
105114,19770609,    6,    0
105114,19770610,    6,    0
105114,19770611,    5,    0
105114,19770612,    3,    0
105114,19770613,    7,    0
105114,19770614,    7,    0
105114,19770615,    6,    0
105114,19770616,    3,    0
105114,19770617,    2,    0
105114,19770618,    3,    0
105114,19770619,    4,    0
105114,19770620,    5,    0
105114,19770621,    7,    0
105114,19770622,    8,    0
105114,19770623,    6,    0
105114,19770624,    7,    0
105114,19770625,    7,    0
105114,19770626,    6,    0
105114,19770627,    2,    0
105114,19770628,    4,    0
105114,19770629,    7,    0
105114,19770630,    7,    0
105114,19770701,    1,    0
105114,19770702,    1,    0
105114,19770703,    4,    0
105114,19770704,    4,    0
105114,19770705,    4,    0
105114,19770706,    3,    0
105114,19770707,    3,    0
105114,19770708,    8,    0
105114,19770709,    7,    0
105114,19770710,    3,    0
105114,19770711,    3,    0
105114,19770712,    3,    0
105114,19770713,    5,    0
105114,19770714,    5,    0
105114,19770715,    2,    0
105114,19770716,    4,    0
105114,19770717,    2,    0
105114,19770718,    3,    0
105114,19770719,    3,    0
105114,19770720,    4,    0
105114,19770721,    5,    0
105114,19770722,    2,    0
105114,19770723,    1,    0
105114,19770724,    1,    0
105114,19770725,    7,    0
105114,19770726,    7,    0
105114,19770727,    5,    0
105114,19770728,    7,    0
105114,19770729,    8,    0
105114,19770730,    8,    0
105114,19770731,    8,    0
105114,19770801,    2,    0
105114,19770802,    1,    0
105114,19770803,    1,    0
105114,19770804,    2,    0
105114,19770805,    2,    0
105114,19770806,    1,    0
105114,19770807,    7,    0
105114,19770808,    7,    0
105114,19770809,    5,    0
105114,19770810,    3,    0
105114,19770811,    2,    0
105114,19770812,    4,    0
105114,19770813,    1,    0
105114,19770814,    3,    0
105114,19770815,    4,    0
105114,19770816,    7,    0
105114,19770817,    7,    0
105114,19770818,    4,    0
105114,19770819,    7,    0
105114,19770820,    7,    0
105114,19770821,    7,    0
105114,19770822,    7,    0
105114,19770823,    7,    0
105114,19770824,    2,    0
105114,19770825,    4,    0
105114,19770826,    7,    0
105114,19770827,    7,    0
105114,19770828,    7,    0
105114,19770829,    8,    0
105114,19770830,    6,    0
105114,19770831,    4,    0
105114,19770901,    7,    0
105114,19770902,    3,    0
105114,19770903,    2,    0
105114,19770904,    4,    0
105114,19770905,    2,    0
105114,19770906,    1,    0
105114,19770907,    2,    0
105114,19770908,    2,    0
105114,19770909,    4,    0
105114,19770910,    6,    0
105114,19770911,    1,    0
105114,19770912,    1,    0
105114,19770913,    2,    0
105114,19770914,    4,    0
105114,19770915,    2,    0
105114,19770916,    5,    0
105114,19770917,    2,    0
105114,19770918,    5,    0
105114,19770919,    5,    0
105114,19770920,    7,    0
105114,19770921,    5,    0
105114,19770922,    1,    0
105114,19770923,    1,    0
105114,19770924,    6,    0
105114,19770925,    6,    0
105114,19770926,    5,    0
105114,19770927,    2,    0
105114,19770928,    3,    0
105114,19770929,    7,    0
105114,19770930,    2,    0
105114,19771001,    6,    0
105114,19771002,    6,    0
105114,19771003,    3,    0
105114,19771004,    2,    0
105114,19771005,    6,    0
105114,19771006,    4,    0
105114,19771007,    7,    0
105114,19771008,    7,    0
105114,19771009,    8,    0
105114,19771010,    8,    0
105114,19771011,    1,    0
105114,19771012,    2,    0
105114,19771013,    3,    0
105114,19771014,    6,    0
105114,19771015,    5,    0
105114,19771016,    6,    0
105114,19771017,    8,    0
105114,19771018,    5,    0
105114,19771019,    7,    0
105114,19771020,    7,    0
