EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 05-10-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 HU   : daily Humidity in 1 %
23-27 Q_HU : quality code for HU (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, GENEVE OBSERVATOIRE (STAID: 241).
Blended and updated with sources: 105111 105116 906700 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   HU, Q_HU
105111,19330520,   74,    0
105111,19330521,   72,    0
105111,19330522,   66,    0
105111,19330523,   68,    0
105111,19330524,   66,    0
105111,19330525,   67,    0
105111,19330526,   77,    0
105111,19330527,   83,    0
105111,19330528,   73,    0
105111,19330529,   85,    0
105111,19330530,   78,    0
105111,19330531,   73,    0
105111,19330601,   79,    0
105111,19330602,   79,    0
105111,19330603,   72,    0
105111,19330604,   67,    0
105111,19330605,   74,    0
105111,19330606,   78,    0
105111,19330607,   69,    0
105111,19330608,   62,    0
105111,19330609,   65,    0
105111,19330610,   72,    0
105111,19330611,   74,    0
105111,19330612,   75,    0
105111,19330613,   82,    0
105111,19330614,   77,    0
105111,19330615,   76,    0
105111,19330616,   78,    0
105111,19330617,   79,    0
105111,19330618,   73,    0
105111,19330619,   72,    0
105111,19330620,   75,    0
105111,19330621,   86,    0
105111,19330622,   85,    0
105111,19330623,   80,    0
105111,19330624,   79,    0
105111,19330625,   89,    0
105111,19330626,   79,    0
105111,19330627,   71,    0
105111,19330628,   74,    0
105111,19330629,   77,    0
105111,19330630,   75,    0
105111,19330701,   71,    0
105111,19330702,   78,    0
105111,19330703,   69,    0
105111,19330704,   73,    0
105111,19330705,   69,    0
105111,19330706,   79,    0
105111,19330707,   73,    0
105111,19330708,   72,    0
105111,19330709,   79,    0
105111,19330710,   72,    0
105111,19330711,   66,    0
105111,19330712,   81,    0
105111,19330713,   70,    0
105111,19330714,   77,    0
105111,19330715,   85,    0
105111,19330716,   81,    0
105111,19330717,   77,    0
105111,19330718,   73,    0
105111,19330719,   74,    0
105111,19330720,   69,    0
105111,19330721,   74,    0
105111,19330722,   88,    0
105111,19330723,   78,    0
105111,19330724,   70,    0
105111,19330725,   74,    0
105111,19330726,   74,    0
105111,19330727,   65,    0
105111,19330728,   65,    0
105111,19330729,   68,    0
105111,19330730,   72,    0
105111,19330731,   68,    0
105111,19330801,   66,    0
105111,19330802,   68,    0
105111,19330803,   68,    0
105111,19330804,   75,    0
105111,19330805,   77,    0
105111,19330806,   79,    0
105111,19330807,   74,    0
105111,19330808,   76,    0
105111,19330809,   70,    0
105111,19330810,   76,    0
105111,19330811,   67,    0
105111,19330812,   61,    0
105111,19330813,   80,    0
105111,19330814,   79,    0
105111,19330815,   75,    0
105111,19330816,   69,    0
105111,19330817,   76,    0
105111,19330818,   70,    0
105111,19330819,   78,    0
105111,19330820,   66,    0
105111,19330821,   68,    0
105111,19330822,   75,    0
105111,19330823,   83,    0
105111,19330824,   71,    0
105111,19330825,   79,    0
105111,19330826,   78,    0
105111,19330827,   77,    0
105111,19330828,   80,    0
105111,19330829,   75,    0
105111,19330830,   78,    0
105111,19330831,   74,    0
105111,19330901,   74,    0
105111,19330902,   71,    0
105111,19330903,   70,    0
105111,19330904,   72,    0
105111,19330905,   76,    0
105111,19330906,   78,    0
105111,19330907,   78,    0
105111,19330908,   80,    0
105111,19330909,   89,    0
105111,19330910,   83,    0
105111,19330911,   86,    0
105111,19330912,   84,    0
105111,19330913,   74,    0
105111,19330914,   77,    0
105111,19330915,   71,    0
105111,19330916,   81,    0
105111,19330917,   79,    0
105111,19330918,   78,    0
105111,19330919,   84,    0
105111,19330920,   85,    0
105111,19330921,   90,    0
105111,19330922,   82,    0
105111,19330923,   75,    0
105111,19330924,   83,    0
105111,19330925,   94,    0
105111,19330926,   95,    0
105111,19330927,   91,    0
105111,19330928,   87,    0
105111,19330929,   90,    0
105111,19330930,   88,    0
105111,19331001,   88,    0
105111,19331002,   85,    0
105111,19331003,   88,    0
105111,19331004,   88,    0
105111,19331005,   87,    0
105111,19331006,   87,    0
105111,19331007,   89,    0
105111,19331008,   90,    0
105111,19331009,   96,    0
105111,19331010,   88,    0
105111,19331011,   82,    0
105111,19331012,   92,    0
105111,19331013,   84,    0
105111,19331014,   84,    0
105111,19331015,   85,    0
105111,19331016,   83,    0
105111,19331017,   87,    0
105111,19331018,   81,    0
105111,19331019,   84,    0
105111,19331020,   89,    0
105111,19331021,   88,    0
105111,19331022,   93,    0
105111,19331023,   92,    0
105111,19331024,   92,    0
105111,19331025,   88,    0
105111,19331026,   82,    0
105111,19331027,   72,    0
105111,19331028,   77,    0
105111,19331029,   84,    0
105111,19331030,   83,    0
105111,19331031,   92,    0
105111,19331101,   86,    0
105111,19331102,   80,    0
105111,19331103,   86,    0
105111,19331104,   82,    0
105111,19331105,   79,    0
105111,19331106,   84,    0
105111,19331107,   81,    0
105111,19331108,   86,    0
105111,19331109,   82,    0
105111,19331110,   81,    0
105111,19331111,   91,    0
105111,19331112,   84,    0
105111,19331113,   82,    0
105111,19331114,   84,    0
105111,19331115,   83,    0
105111,19331116,   92,    0
105111,19331117,   96,    0
105111,19331118,   95,    0
105111,19331119,   89,    0
105111,19331120,   95,    0
105111,19331121,   88,    0
105111,19331122,   85,    0
105111,19331123,   90,    0
105111,19331124,   90,    0
105111,19331125,   96,    0
105111,19331126,   85,    0
105111,19331127,   88,    0
105111,19331128,   85,    0
105111,19331129,   91,    0
105111,19331130,   94,    0
105111,19331201,   95,    0
105111,19331202,   83,    0
105111,19331203,   83,    0
105111,19331204,   93,    0
105111,19331205,   94,    0
105111,19331206,   99,    0
105111,19331207,   96,    0
105111,19331208,   89,    0
105111,19331209,   85,    0
105111,19331210,   81,    0
105111,19331211,   86,    0
105111,19331212,   89,    0
105111,19331213,   84,    0
105111,19331214,   85,    0
105111,19331215,   78,    0
105111,19331216,   77,    0
105111,19331217,   79,    0
105111,19331218,   81,    0
105111,19331219,   78,    0
105111,19331220,   76,    0
105111,19331221,   78,    0
105111,19331222,   81,    0
105111,19331223,   82,    0
105111,19331224,   92,    0
105111,19331225,   91,    0
105111,19331226,   83,    0
105111,19331227,   90,    0
105111,19331228,   89,    0
105111,19331229,   87,    0
105111,19331230,   93,    0
105111,19331231,   86,    0
105111,19340101,   86,    0
105111,19340102,   88,    0
105111,19340103,   84,    0
105111,19340104,   80,    0
105111,19340105,   85,    0
105111,19340106,   74,    0
105111,19340107,   88,    0
105111,19340108,   98,    0
105111,19340109,   99,    0
105111,19340110,   92,    0
105111,19340111,   99,    0
105111,19340112,   78,    0
105111,19340113,   82,    0
105111,19340114,   84,    0
105111,19340115,   73,    0
105111,19340116,   86,    0
105111,19340117,   93,    0
105111,19340118,   84,    0
105111,19340119,   85,    0
105111,19340120,   78,    0
105111,19340121,   68,    0
105111,19340122,   80,    0
105111,19340123,   89,    0
105111,19340124,   90,    0
105111,19340125,   93,    0
105111,19340126,   97,    0
105111,19340127,   85,    0
105111,19340128,   78,    0
105111,19340129,   74,    0
105111,19340130,   77,    0
105111,19340131,   70,    0
105111,19340201,   84,    0
105111,19340202,   72,    0
105111,19340203,   79,    0
105111,19340204,   87,    0
105111,19340205,   83,    0
105111,19340206,   74,    0
105111,19340207,   81,    0
105111,19340208,   89,    0
105111,19340209,   87,    0
105111,19340210,   75,    0
105111,19340211,   87,    0
105111,19340212,   79,    0
105111,19340213,   74,    0
105111,19340214,   75,    0
105111,19340215,   75,    0
105111,19340216,   85,    0
105111,19340217,   81,    0
105111,19340218,   83,    0
105111,19340219,   78,    0
105111,19340220,   84,    0
105111,19340221,   79,    0
105111,19340222,   81,    0
105111,19340223,   84,    0
105111,19340224,   87,    0
105111,19340225,   87,    0
105111,19340226,   81,    0
105111,19340227,   80,    0
105111,19340228,   78,    0
105111,19340301,   77,    0
105111,19340302,   81,    0
105111,19340303,   80,    0
105111,19340304,   71,    0
105111,19340305,   74,    0
105111,19340306,   81,    0
105111,19340307,   84,    0
105111,19340308,   84,    0
105111,19340309,   89,    0
105111,19340310,   78,    0
105111,19340311,   67,    0
105111,19340312,   82,    0
105111,19340313,   81,    0
105111,19340314,   70,    0
105111,19340315,   79,    0
105111,19340316,   70,    0
105111,19340317,   75,    0
105111,19340318,   74,    0
105111,19340319,   79,    0
105111,19340320,   91,    0
105111,19340321,   85,    0
105111,19340322,   83,    0
105111,19340323,   83,    0
105111,19340324,   77,    0
105111,19340325,   81,    0
105111,19340326,   79,    0
105111,19340327,   79,    0
105111,19340328,   77,    0
105111,19340329,   76,    0
105111,19340330,   70,    0
105111,19340331,   72,    0
105111,19340401,   78,    0
105111,19340402,   70,    0
105111,19340403,   76,    0
105111,19340404,   72,    0
105111,19340405,   88,    0
105111,19340406,   79,    0
105111,19340407,   72,    0
105111,19340408,   70,    0
105111,19340409,   78,    0
105111,19340410,   73,    0
105111,19340411,   69,    0
105111,19340412,   75,    0
105111,19340413,   79,    0
105111,19340414,   73,    0
105111,19340415,   73,    0
105111,19340416,   69,    0
105111,19340417,   66,    0
105111,19340418,   60,    0
105111,19340419,   60,    0
105111,19340420,   74,    0
105111,19340421,   65,    0
105111,19340422,   84,    0
105111,19340423,   77,    0
105111,19340424,   64,    0
105111,19340425,   67,    0
105111,19340426,   63,    0
105111,19340427,   67,    0
105111,19340428,   90,    0
105111,19340429,   90,    0
105111,19340430,   74,    0
105111,19340501,   76,    0
105111,19340502,   80,    0
105111,19340503,   85,    0
105111,19340504,   84,    0
105111,19340505,   79,    0
105111,19340506,   76,    0
105111,19340507,   71,    0
105111,19340508,   67,    0
105111,19340509,   71,    0
105111,19340510,   91,    0
105111,19340511,   70,    0
105111,19340512,   67,    0
105111,19340513,   69,    0
105111,19340514,   69,    0
105111,19340515,   69,    0
105111,19340516,   68,    0
105111,19340517,   82,    0
105111,19340518,   76,    0
105111,19340519,   70,    0
105111,19340520,   71,    0
105111,19340521,   69,    0
105111,19340522,   68,    0
105111,19340523,   73,    0
105111,19340524,   71,    0
105111,19340525,   71,    0
105111,19340526,   72,    0
105111,19340527,   60,    0
105111,19340528,   61,    0
105111,19340529,   61,    0
105111,19340530,   72,    0
105111,19340531,   92,    0
105111,19340601,   85,    0
105111,19340602,   76,    0
105111,19340603,   84,    0
105111,19340604,   77,    0
105111,19340605,   78,    0
105111,19340606,   67,    0
105111,19340607,   64,    0
105111,19340608,   67,    0
105111,19340609,   67,    0
105111,19340610,   60,    0
105111,19340611,   63,    0
105111,19340612,   73,    0
105111,19340613,   62,    0
105111,19340614,   59,    0
105111,19340615,   69,    0
105111,19340616,   69,    0
105111,19340617,   58,    0
105111,19340618,   54,    0
105111,19340619,   65,    0
105111,19340620,   76,    0
105111,19340621,   67,    0
105111,19340622,   58,    0
105111,19340623,   63,    0
105111,19340624,   65,    0
105111,19340625,   75,    0
105111,19340626,   73,    0
105111,19340627,   63,    0
105111,19340628,   73,    0
105111,19340629,   91,    0
105111,19340630,   83,    0
105111,19340701,   66,    0
105111,19340702,   68,    0
105111,19340703,   67,    0
105111,19340704,   58,    0
105111,19340705,   69,    0
105111,19340706,   70,    0
105111,19340707,   66,    0
105111,19340708,   58,    0
105111,19340709,   61,    0
105111,19340710,   66,    0
105111,19340711,   68,    0
105111,19340712,   68,    0
105111,19340713,   65,    0
105111,19340714,   65,    0
105111,19340715,   73,    0
105111,19340716,   68,    0
105111,19340717,   70,    0
105111,19340718,   68,    0
105111,19340719,   73,    0
105111,19340720,   64,    0
105111,19340721,   84,    0
105111,19340722,   75,    0
105111,19340723,   75,    0
105111,19340724,   70,    0
105111,19340725,   83,    0
105111,19340726,   71,    0
105111,19340727,   65,    0
105111,19340728,   60,    0
105111,19340729,   63,    0
105111,19340730,   62,    0
105111,19340731,   71,    0
105111,19340801,   64,    0
105111,19340802,   87,    0
105111,19340803,   86,    0
105111,19340804,   80,    0
105111,19340805,   76,    0
105111,19340806,   74,    0
105111,19340807,   76,    0
105111,19340808,   75,    0
105111,19340809,   75,    0
105111,19340810,   69,    0
105111,19340811,   68,    0
105111,19340812,   65,    0
105111,19340813,   74,    0
105111,19340814,   83,    0
105111,19340815,   81,    0
105111,19340816,   77,    0
105111,19340817,   74,    0
105111,19340818,   63,    0
105111,19340819,   68,    0
105111,19340820,   70,    0
105111,19340821,   71,    0
105111,19340822,   73,    0
105111,19340823,   81,    0
105111,19340824,   71,    0
105111,19340825,   75,    0
105111,19340826,   81,    0
105111,19340827,   77,    0
105111,19340828,   76,    0
105111,19340829,   87,    0
105111,19340830,   69,    0
105111,19340831,   73,    0
105111,19340901,   82,    0
105111,19340902,   76,    0
105111,19340903,   77,    0
105111,19340904,   77,    0
105111,19340905,   77,    0
105111,19340906,   84,    0
105111,19340907,   82,    0
105111,19340908,   80,    0
105111,19340909,   81,    0
105111,19340910,   77,    0
105111,19340911,   78,    0
105111,19340912,   80,    0
105111,19340913,   83,    0
105111,19340914,   81,    0
105111,19340915,   82,    0
105111,19340916,   84,    0
105111,19340917,   85,    0
105111,19340918,   82,    0
105111,19340919,   90,    0
105111,19340920,   75,    0
105111,19340921,   74,    0
105111,19340922,   79,    0
105111,19340923,   73,    0
105111,19340924,   73,    0
105111,19340925,   72,    0
105111,19340926,   77,    0
105111,19340927,   79,    0
105111,19340928,   83,    0
105111,19340929,   75,    0
105111,19340930,   72,    0
105111,19341001,   79,    0
105111,19341002,   73,    0
105111,19341003,   80,    0
105111,19341004,   78,    0
105111,19341005,   72,    0
105111,19341006,   78,    0
105111,19341007,   77,    0
105111,19341008,   78,    0
105111,19341009,   89,    0
